Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2319,Mason Plumlee,"March 5, 1990",60.0,11.0,893.0,82.0,178.0,0.46,0.0,2.0,0,82.0,176.0,0.47,0.46,57.0,102.0,0.56,101.0,183.0,284.0,103.0,25.0,38.0,56.0,155.0,221.0,0
