Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,12,IND,Indiana Pacers,Reggie Miller,28.0,79,79.0,2638,524,1042,0.5,123,292,0.42,401,750,0.54,0.56,403,444,0.91,30,182,212,248,119,24,175,193,1574
1994,12,IND,Indiana Pacers,Derrick McKey,27.0,76,76.0,2613,355,710,0.5,9,31,0.29,346,679,0.51,0.51,192,254,0.76,129,273,402,327,111,49,228,248,911
1994,12,IND,Indiana Pacers,Dale Davis,24.0,66,64.0,2292,308,582,0.53,0,1,0.0,308,581,0.53,0.53,155,294,0.53,280,438,718,100,48,106,102,214,771
1994,12,IND,Indiana Pacers,Rik Smits,27.0,78,75.0,2113,493,923,0.53,0,1,0.0,493,922,0.54,0.53,238,300,0.79,135,348,483,156,49,82,151,281,1224
1994,12,IND,Indiana Pacers,Antonio Davis,25.0,81,4.0,1732,216,425,0.51,0,1,0.0,216,424,0.51,0.51,194,302,0.64,190,315,505,55,45,84,107,189,626
1994,12,IND,Indiana Pacers,Haywoode Workman,28.0,65,52.0,1714,195,460,0.42,18,56,0.32,177,404,0.44,0.44,93,116,0.8,32,172,204,404,85,4,151,152,501
1994,12,IND,Indiana Pacers,Byron Scott,32.0,67,2.0,1197,256,548,0.47,27,74,0.36,229,474,0.48,0.49,157,195,0.8,19,91,110,133,62,9,103,80,696
1994,12,IND,Indiana Pacers,Sam Mitchell,30.0,75,18.0,1084,140,306,0.46,0,5,0.0,140,301,0.46,0.46,82,110,0.74,71,119,190,65,33,9,50,152,362
1994,12,IND,Indiana Pacers,Vern Fleming,31.0,55,5.0,1053,147,318,0.46,0,4,0.0,147,314,0.47,0.46,64,87,0.74,27,96,123,173,40,6,87,98,358
1994,12,IND,Indiana Pacers,Pooh Richardson,27.0,37,25.0,1022,160,354,0.45,3,12,0.25,157,342,0.46,0.46,47,77,0.61,28,82,110,237,32,3,88,78,370
1994,12,IND,Indiana Pacers,Kenny Williams,24.0,68,1.0,982,191,391,0.49,0,4,0.0,191,387,0.49,0.49,45,64,0.7,93,112,205,52,24,49,45,99,427
1994,12,IND,Indiana Pacers,Malik Sealy,23.0,43,5.0,623,111,274,0.4,4,16,0.25,107,258,0.42,0.41,59,87,0.68,43,75,118,48,31,8,51,84,285
1994,12,IND,Indiana Pacers,LaSalle Thompson,32.0,30,1.0,282,27,77,0.35,0,0,,27,77,0.35,0.35,16,30,0.53,26,49,75,16,10,8,23,59,70
1994,12,IND,Indiana Pacers,Scott Haskin,23.0,27,2.0,186,21,45,0.47,0,0,,21,45,0.47,0.47,13,19,0.68,17,38,55,6,2,15,13,33,55
1994,12,IND,Indiana Pacers,Lester Conner,34.0,11,0.0,169,14,38,0.37,0,3,0.0,14,35,0.4,0.37,3,6,0.5,10,14,24,31,14,1,9,12,31
1994,12,IND,Indiana Pacers,Gerald Paddio,28.0,7,1.0,55,9,23,0.39,0,0,,9,23,0.39,0.39,1,2,0.5,0,5,5,4,1,0,4,2,19
1994,12,IND,Indiana Pacers,Team Totals,,82,,19755,3167,6516,0.49,184,500,0.37,2983,6016,0.5,0.5,1762,2387,0.74,1130,2409,3539,2055,706,457,1440,1974,8280
