Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2006,20.0,BOS,NBA,SG,32.0,374.0,13.1,0.541,0.145,0.268,3.3,9.9,6.7,8.5,1.8,0.8,12.5,21.7,,0.2,0.3,0.5,0.064,,-2.3,-1.2,-3.5,-0.1
2007,21.0,BOS,NBA,SF,81.0,1780.0,12.0,0.521,0.349,0.215,4.5,9.6,7.0,8.5,1.2,1.0,12.9,23.7,,0.4,1.2,1.6,0.042,,-0.7,-1.7,-2.5,-0.2
2008,22.0,TOT,NBA,SF,30.0,362.0,8.7,0.453,0.258,0.272,4.1,16.9,10.2,12.5,1.2,0.9,15.9,25.1,,-0.5,0.2,-0.4,-0.048,,-3.2,-1.2,-4.3,-0.2
2008,22.0,MIN,NBA,SF,29.0,358.0,7.9,0.443,0.264,0.277,3.5,17.0,10.0,12.6,1.2,0.9,16.2,24.9,,-0.6,0.2,-0.4,-0.058,,-3.6,-1.3,-4.8,-0.3
2008,22.0,HOU,NBA,SF,1.0,4.0,76.3,1.0,0.0,0.0,57.3,0.0,28.2,0.0,0.0,0.0,0.0,34.3,,0.1,0.0,0.1,0.826,,32.7,8.2,40.9,0.0
2009,23.0,DAL,NBA,SG,38.0,376.0,11.4,0.513,0.256,0.178,4.3,12.1,8.2,6.9,1.4,1.0,14.5,27.7,,-0.3,0.3,0.0,-0.002,,-3.2,-1.6,-4.7,-0.3
2012,26.0,NJN,NBA,SF,31.0,781.0,15.8,0.574,0.344,0.203,2.2,14.2,8.0,8.5,1.9,1.7,13.6,23.6,,0.8,0.4,1.2,0.072,,0.7,-0.5,0.2,0.4
2013,27.0,IND,NBA,SF,60.0,1080.0,9.9,0.465,0.443,0.153,3.3,11.1,7.3,7.9,0.9,1.6,10.5,21.3,,-0.3,1.5,1.3,0.056,,-1.6,-0.3,-1.9,0.0
2014,28.0,PHO,NBA,SG,82.0,2330.0,16.5,0.585,0.507,0.229,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,,4.2,1.9,6.1,0.126,,2.0,-0.6,1.4,2.0
2015,29.0,PHO,NBA,SG,74.0,1446.0,15.4,0.532,0.497,0.154,2.5,11.7,7.0,10.9,1.4,0.6,11.1,28.4,,1.0,1.0,1.9,0.065,,1.2,-1.5,-0.3,0.6
2016,30.0,MIA,NBA,SG,69.0,1557.0,10.1,0.491,0.443,0.157,1.9,9.7,5.9,5.6,1.3,0.9,6.8,19.8,,0.3,1.4,1.7,0.052,,-2.1,-0.9,-3.1,-0.4
2017,31.0,BOS,NBA,SF,47.0,538.0,11.9,0.524,0.478,0.177,3.3,13.9,8.7,9.8,0.8,1.1,9.1,22.7,,0.1,0.4,0.6,0.05,,-1.0,-2.0,-3.0,-0.1
2018,32.0,HOU,NBA,SG,41.0,929.0,14.1,0.566,0.722,0.145,1.8,14.2,8.1,4.3,1.3,1.4,6.6,22.4,,1.0,1.0,2.1,0.107,,1.0,-0.8,0.3,0.5
2019,33.0,HOU,NBA,SG,73.0,1473.0,11.4,0.555,0.763,0.118,2.2,11.7,6.8,4.1,1.1,1.6,8.3,19.5,,0.9,1.0,1.9,0.061,,-0.2,-1.5,-1.7,0.1
