PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rudy Gay,21.0,81,81.0,3000,625,1355,0.461,134,387,0.34600000000000003,491,968,0.507,0.511,248,316,0.785,140,359,499,158,111,79,190,230,1632
Mike Miller,27.0,70,70.0,2474,414,824,0.502,155,359,0.43200000000000005,259,465,0.557,0.596,164,212,0.774,51,416,467,240,35,16,182,145,1147
Juan Carlos Navarro,27.0,82,30.0,2117,308,766,0.402,156,432,0.361,152,334,0.455,0.504,124,146,0.8490000000000001,34,176,210,177,48,1,134,94,896
Kyle Lowry,21.0,82,9.0,2089,256,592,0.43200000000000005,36,140,0.257,220,452,0.48700000000000004,0.46299999999999997,243,348,0.698,41,209,250,296,92,22,127,185,791
Hakim Warrick,25.0,75,30.0,1754,328,653,0.502,13,48,0.271,315,605,0.521,0.512,183,260,0.7040000000000001,123,233,356,53,36,28,85,156,852
Darko Miličić,22.0,70,64.0,1663,219,500,0.43799999999999994,0,1,0.0,219,499,0.439,0.43799999999999994,67,121,0.5539999999999999,127,297,424,58,32,114,101,185,505
Pau Gasol,27.0,39,39.0,1433,279,557,0.501,4,15,0.267,275,542,0.507,0.504,176,215,0.8190000000000001,94,248,342,116,16,56,80,85,738
Mike Conley,20.0,53,46.0,1381,189,442,0.428,30,91,0.33,159,351,0.45299999999999996,0.462,90,123,0.732,21,118,139,222,44,2,89,85,498
Damon Stoudamire,34.0,29,29.0,624,77,194,0.397,36,94,0.38299999999999995,41,100,0.41,0.49,21,26,0.8079999999999999,14,57,71,112,19,0,50,46,211
Stromile Swift,28.0,35,4.0,549,93,177,0.525,0,2,0.0,93,175,0.531,0.525,52,81,0.642,46,83,129,22,10,36,39,74,238
Casey Jacobsen,26.0,53,0.0,547,39,115,0.33899999999999997,16,72,0.222,23,43,0.535,0.409,13,17,0.765,12,53,65,20,5,1,16,34,107
Javaris Crittenton,20.0,28,0.0,508,72,180,0.4,9,34,0.265,63,146,0.43200000000000005,0.425,53,76,0.6970000000000001,20,69,89,33,12,2,33,35,206
Jason Collins,29.0,31,3.0,488,30,59,0.508,0,1,0.0,30,58,0.517,0.508,20,38,0.526,29,60,89,6,12,17,25,84,80
Brian Cardinal,30.0,37,1.0,440,43,126,0.341,25,81,0.309,18,45,0.4,0.44,13,19,0.684,26,70,96,22,10,2,23,62,124
Andre Brown,26.0,33,1.0,286,39,78,0.5,0,0,,39,78,0.5,0.5,22,49,0.449,37,55,92,8,7,4,14,38,100
Kwame Brown,25.0,15,1.0,204,19,39,0.48700000000000004,0,0,,19,39,0.48700000000000004,0.48700000000000004,14,34,0.41200000000000003,20,37,57,17,6,4,14,24,52
Bobby Jones,24.0,9,2.0,137,14,36,0.389,3,13,0.231,11,23,0.478,0.431,9,10,0.9,10,17,27,11,5,2,5,17,40
Tarence Kinsey,23.0,11,0.0,96,16,38,0.42100000000000004,3,7,0.429,13,31,0.419,0.461,5,6,0.833,3,9,12,2,3,0,3,11,40
Jeremy Richardson,23.0,3,0.0,15,0,6,0.0,0,2,0.0,0,4,0.0,0.0,0,0,,0,1,1,1,0,0,1,2,0
Team Totals,,82,,19805,3060,6737,0.45399999999999996,620,1779,0.349,2440,4958,0.49200000000000005,0.5,1517,2097,0.723,848,2567,3415,1574,503,386,1251,1592,8257
