PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Pierce,30.0,80,80.0,2874,509,1098,0.46399999999999997,143,365,0.392,366,733,0.499,0.529,409,485,0.843,53,358,411,363,101,36,221,200,1570
Ray Allen,32.0,73,73.0,2624,439,986,0.445,180,452,0.39799999999999996,259,534,0.485,0.537,215,237,0.907,75,193,268,225,65,16,127,147,1273
Kevin Garnett,31.0,71,71.0,2328,534,990,0.539,0,11,0.0,534,979,0.545,0.539,269,336,0.8009999999999999,135,520,655,244,100,89,138,163,1337
Rajon Rondo,21.0,77,77.0,2306,351,713,0.49200000000000005,5,19,0.263,346,694,0.499,0.496,107,175,0.611,78,244,322,393,129,13,147,187,814
Kendrick Perkins,23.0,78,78.0,1912,214,348,0.615,0,1,0.0,214,347,0.617,0.615,114,183,0.623,145,329,474,84,31,114,125,242,542
James Posey,31.0,74,2.0,1821,173,414,0.418,106,279,0.38,67,135,0.496,0.546,93,115,0.809,30,292,322,114,72,19,65,182,545
Eddie House,29.0,78,2.0,1480,217,531,0.409,117,298,0.39299999999999996,100,233,0.429,0.519,33,36,0.917,19,148,167,152,59,10,76,114,584
Tony Allen,26.0,75,11.0,1373,169,389,0.434,18,57,0.316,151,332,0.455,0.45799999999999996,138,181,0.762,34,134,168,114,62,21,109,168,494
Glen Davis,22.0,69,1.0,940,107,221,0.484,0,0,,107,221,0.484,0.484,99,150,0.66,95,113,208,28,31,20,65,160,313
Leon Powe,24.0,56,5.0,809,154,269,0.5720000000000001,0,1,0.0,154,268,0.575,0.5720000000000001,137,193,0.71,95,132,227,15,15,16,43,127,445
Brian Scalabrine,29.0,48,9.0,512,29,94,0.309,15,46,0.326,14,48,0.292,0.38799999999999996,15,20,0.75,22,57,79,40,9,8,26,63,88
Sam Cassell,38.0,17,1.0,299,50,130,0.385,9,22,0.409,41,108,0.38,0.419,21,25,0.84,5,26,31,35,9,3,19,29,130
P.J. Brown,38.0,18,0.0,209,14,41,0.341,0,1,0.0,14,40,0.35,0.341,11,16,0.688,29,39,68,10,5,8,10,29,39
Scot Pollard,32.0,22,0.0,173,12,23,0.522,0,0,,12,23,0.522,0.522,15,22,0.682,14,23,37,3,3,6,5,43,39
Gabe Pruitt,21.0,15,0.0,95,14,39,0.359,3,12,0.25,11,27,0.40700000000000003,0.397,1,2,0.5,1,7,8,13,5,0,5,10,32
Team Totals,,82,,19755,2986,6286,0.475,596,1564,0.381,2390,4722,0.506,0.522,1677,2176,0.7709999999999999,830,2615,3445,1833,696,379,1246,1864,8245
