Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2010,30,1015,WAS,Washington Wizards,Alonzo Gee,"May 29, 1987",22.0,NBA,SG,11.0,2.0,182.0,8.1,17.0,0.48,2.0,2.6,0.78,6.0,14.4,0.42,5.2,8.3,0.62,4.3,5.2,9.5,2.0,2.0,0.3,2.9,3.7,23.3,,111.0,110.0
2011,31,1015,TOT,Total After Trade,Alonzo Gee,"May 29, 1987",23.0,NBA,SG,56.0,34.0,1118.0,5.6,12.2,0.46,0.8,2.4,0.33,4.8,9.8,0.49,3.3,4.2,0.78,2.9,5.5,8.4,1.8,1.8,0.8,2.5,4.3,15.3,,103.0,112.0
2011,27,1015,SAS,San Antonio Spurs,Alonzo Gee,"May 29, 1987",23.0,NBA,SG,5.0,0.0,18.0,2.9,8.7,0.33,0.0,0.0,,2.9,8.7,0.33,0.0,0.0,,5.8,2.9,8.7,0.0,0.0,5.8,8.7,8.7,5.8,,52.0,106.0
2011,30,1015,WAS,Washington Wizards,Alonzo Gee,"May 29, 1987",23.0,NBA,SG,11.0,5.0,127.0,4.8,10.9,0.44,0.0,0.8,0.0,4.8,10.1,0.48,3.2,4.8,0.67,4.4,4.4,8.9,2.0,2.8,0.0,3.2,4.0,12.9,,97.0,110.0
2011,6,1015,CLE,Cleveland Cavaliers,Alonzo Gee,"May 29, 1987",23.0,NBA,SG,40.0,29.0,973.0,5.7,12.4,0.46,0.9,2.6,0.35,4.8,9.8,0.49,3.4,4.2,0.8,2.6,5.7,8.3,1.7,1.7,0.8,2.3,4.3,15.7,,105.0,112.0
2012,6,1015,CLE,Cleveland Cavaliers,Alonzo Gee,"May 29, 1987",24.0,NBA,SG,63.0,31.0,1827.0,6.5,15.9,0.41,1.3,3.9,0.32,5.3,11.9,0.44,4.8,6.1,0.79,2.9,6.4,9.3,3.3,2.4,0.5,3.3,4.3,19.1,,102.0,108.0
2013,6,1015,CLE,Cleveland Cavaliers,Alonzo Gee,"May 29, 1987",25.0,NBA,SF,82.0,82.0,2541.0,6.2,15.2,0.41,1.4,4.5,0.32,4.8,10.7,0.45,3.3,4.2,0.8,1.5,5.0,6.6,2.7,2.2,0.6,2.7,4.1,17.2,,99.0,110.0
2014,6,1015,CLE,Cleveland Cavaliers,Alonzo Gee,"May 29, 1987",26.0,NBA,SF,65.0,24.0,1020.0,5.0,11.9,0.42,1.0,2.9,0.33,4.0,9.0,0.44,2.2,3.1,0.7,1.8,5.8,7.5,2.4,2.0,0.8,2.2,4.9,13.0,,97.0,107.0
2015,31,1015,TOT,Total After Trade,Alonzo Gee,"May 29, 1987",27.0,NBA,SF,54.0,2.0,662.0,6.6,14.1,0.47,1.0,2.7,0.37,5.6,11.4,0.49,4.1,5.8,0.7,2.8,4.3,7.1,1.9,2.7,0.5,2.5,4.4,18.3,,106.0,107.0
2015,8,1015,DEN,Denver Nuggets,Alonzo Gee,"May 29, 1987",27.0,NBA,SF,39.0,0.0,511.0,6.5,13.4,0.48,1.0,2.3,0.42,5.5,11.0,0.5,4.7,6.4,0.74,2.8,4.0,6.8,1.9,2.7,0.6,2.4,4.1,18.6,,111.0,108.0
2015,25,1015,POR,Portland Trail Blazers,Alonzo Gee,"May 29, 1987",27.0,NBA,SF,15.0,2.0,151.0,7.1,16.5,0.43,1.0,3.7,0.27,6.1,12.8,0.47,2.0,4.0,0.5,2.7,5.4,8.1,2.0,2.4,0.3,2.7,5.4,17.2,,93.0,104.0
2016,19,1015,NOP,New Orleans Pelicans,Alonzo Gee,"May 29, 1987",28.0,NBA,SF,73.0,38.0,1632.0,4.0,7.7,0.52,0.5,1.8,0.28,3.5,5.9,0.59,1.3,2.0,0.67,1.8,5.6,7.4,2.2,1.9,0.4,1.7,5.1,9.9,,108.0,110.0
2017,8,1015,DEN,Denver Nuggets,Alonzo Gee,"May 29, 1987",29.0,NBA,SF,13.0,0.0,89.0,1.6,7.7,0.21,0.0,1.6,0.0,1.6,6.0,0.27,2.7,4.9,0.56,2.2,6.0,8.2,3.3,2.7,0.5,2.2,7.7,6.0,,78.0,111.0
