Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1999,28,492,TOR,Toronto Raptors,22.0,NBA,SF,50.0,49.0,1760.0,345.0,766.0,0.45,19.0,66.0,0.29,326.0,700.0,0.47,0.46,204.0,268.0,0.76,94.0,189.0,283.0,149.0,55.0,77.0,110.0,140.0,913.0,,0.0
2001,28,492,TOR,Toronto Raptors,24.0,NBA,SF,75.0,75.0,2979.0,762.0,1656.0,0.46,162.0,397.0,0.41,600.0,1259.0,0.48,0.51,384.0,502.0,0.76,176.0,240.0,416.0,291.0,114.0,82.0,167.0,205.0,2070.0,,0.0
2002,28,492,TOR,Toronto Raptors,25.0,NBA,SG,60.0,60.0,2385.0,559.0,1307.0,0.43,121.0,313.0,0.39,438.0,994.0,0.44,0.47,245.0,307.0,0.8,138.0,175.0,313.0,239.0,94.0,43.0,154.0,191.0,1484.0,,0.0
2003,28,492,TOR,Toronto Raptors,26.0,NBA,SG,43.0,42.0,1471.0,355.0,760.0,0.47,45.0,131.0,0.34,310.0,629.0,0.49,0.5,129.0,160.0,0.81,59.0,129.0,188.0,143.0,48.0,41.0,74.0,121.0,884.0,,0.0
2004,28,492,TOR,Toronto Raptors,27.0,NBA,SG,73.0,73.0,2785.0,608.0,1457.0,0.42,93.0,243.0,0.38,515.0,1214.0,0.42,0.45,336.0,417.0,0.81,95.0,254.0,349.0,348.0,88.0,65.0,223.0,212.0,1645.0,,0.0
2005,31,492,TOT,Total After Trade,28.0,NBA,"SF,SG",77.0,76.0,2828.0,696.0,1541.0,0.45,127.0,313.0,0.41,569.0,1228.0,0.46,0.49,367.0,460.0,0.8,106.0,295.0,401.0,327.0,109.0,48.0,168.0,243.0,1886.0,,0.0
2005,28,492,TOR,Toronto Raptors,28.0,NBA,SG,20.0,20.0,608.0,124.0,302.0,0.41,19.0,59.0,0.32,105.0,243.0,0.43,0.44,50.0,72.0,0.69,28.0,38.0,66.0,61.0,25.0,15.0,22.0,56.0,317.0,,0.0
2005,3,492,NJN,New Jersey Nets,28.0,NBA,SF,57.0,56.0,2220.0,572.0,1239.0,0.46,108.0,254.0,0.42,464.0,985.0,0.47,0.5,317.0,388.0,0.82,78.0,257.0,335.0,266.0,84.0,33.0,146.0,187.0,1569.0,,0.0
2006,3,492,NJN,New Jersey Nets,29.0,NBA,SG,79.0,79.0,2906.0,653.0,1518.0,0.43,125.0,367.0,0.34,528.0,1151.0,0.46,0.47,480.0,601.0,0.8,135.0,327.0,462.0,338.0,94.0,53.0,213.0,235.0,1911.0,,1.0
2007,3,492,NJN,New Jersey Nets,30.0,NBA,SG,82.0,82.0,3126.0,726.0,1598.0,0.45,156.0,437.0,0.36,570.0,1161.0,0.49,0.5,462.0,576.0,0.8,114.0,378.0,492.0,393.0,82.0,30.0,217.0,266.0,2070.0,,2.0
2008,3,492,NJN,New Jersey Nets,31.0,NBA,SG,76.0,72.0,2959.0,587.0,1287.0,0.46,98.0,273.0,0.36,489.0,1014.0,0.48,0.49,350.0,429.0,0.82,112.0,341.0,453.0,389.0,93.0,33.0,181.0,241.0,1622.0,,0.0
2009,3,492,NJN,New Jersey Nets,32.0,NBA,SG,80.0,80.0,2946.0,588.0,1345.0,0.44,151.0,392.0,0.38,437.0,953.0,0.46,0.49,335.0,410.0,0.82,74.0,336.0,410.0,376.0,82.0,38.0,166.0,234.0,1662.0,,1.0
2010,22,492,ORL,Orlando Magic,33.0,NBA,SG,75.0,74.0,2310.0,434.0,1015.0,0.43,119.0,324.0,0.37,315.0,691.0,0.46,0.49,257.0,306.0,0.84,33.0,260.0,293.0,236.0,53.0,18.0,106.0,189.0,1244.0,,0.0
2011,31,492,TOT,Total After Trade,34.0,NBA,SG,73.0,63.0,2051.0,389.0,891.0,0.44,116.0,321.0,0.36,273.0,570.0,0.48,0.5,128.0,173.0,0.74,54.0,221.0,275.0,146.0,67.0,20.0,90.0,193.0,1022.0,,0.0
2011,22,492,ORL,Orlando Magic,34.0,NBA,SG,22.0,22.0,664.0,125.0,266.0,0.47,27.0,78.0,0.35,98.0,188.0,0.52,0.52,56.0,75.0,0.75,11.0,79.0,90.0,64.0,20.0,3.0,36.0,70.0,333.0,,0.0
2011,24,492,PHO,Phoenix Suns,34.0,NBA,SG,51.0,41.0,1387.0,264.0,625.0,0.42,89.0,243.0,0.37,175.0,382.0,0.46,0.49,72.0,98.0,0.74,43.0,142.0,185.0,82.0,47.0,17.0,54.0,123.0,689.0,,0.0
2012,7,492,DAL,Dallas Mavericks,35.0,NBA,SG,61.0,40.0,1542.0,223.0,542.0,0.41,74.0,205.0,0.36,149.0,337.0,0.44,0.48,95.0,115.0,0.83,32.0,173.0,205.0,139.0,56.0,25.0,84.0,134.0,615.0,,0.0
2013,7,492,DAL,Dallas Mavericks,36.0,NBA,SF,81.0,3.0,2093.0,372.0,855.0,0.44,162.0,399.0,0.41,210.0,456.0,0.46,0.53,182.0,223.0,0.82,58.0,276.0,334.0,194.0,74.0,44.0,106.0,226.0,1088.0,,0.0
2014,7,492,DAL,Dallas Mavericks,37.0,NBA,SG,81.0,0.0,1973.0,330.0,811.0,0.41,146.0,371.0,0.39,184.0,440.0,0.42,0.5,161.0,196.0,0.82,67.0,217.0,284.0,212.0,61.0,35.0,108.0,209.0,967.0,,0.0
2015,15,492,MEM,Memphis Grizzlies,38.0,NBA,SG,66.0,1.0,1091.0,135.0,406.0,0.33,69.0,232.0,0.3,66.0,174.0,0.38,0.42,45.0,57.0,0.79,27.0,106.0,133.0,79.0,43.0,14.0,43.0,102.0,384.0,,0.0
