Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2017,21,2538,OKC,Oklahoma City Thunder,Domantas Sabonis,"May 3, 1996",20.0,NBA,PF,81.0,66.0,1632.0,192.0,481.0,0.4,51.0,159.0,0.32,141.0,322.0,0.44,0.45,44.0,67.0,0.66,46.0,242.0,288.0,82.0,39.0,32.0,83.0,200.0,479.0,,0.0
2018,12,2538,IND,Indiana Pacers,Domantas Sabonis,"May 3, 1996",21.0,NBA,C,74.0,19.0,1810.0,340.0,661.0,0.51,13.0,37.0,0.35,327.0,624.0,0.52,0.52,168.0,224.0,0.75,165.0,407.0,572.0,151.0,40.0,32.0,137.0,220.0,861.0,,0.0
2019,12,2538,IND,Indiana Pacers,Domantas Sabonis,"May 3, 1996",22.0,NBA,C,74.0,5.0,1838.0,413.0,700.0,0.59,9.0,17.0,0.53,404.0,683.0,0.59,0.6,208.0,291.0,0.72,186.0,504.0,690.0,212.0,48.0,30.0,160.0,239.0,1043.0,,0.0
2020,12,2538,IND,Indiana Pacers,Domantas Sabonis,"May 3, 1996",23.0,NBA,PF,62.0,62.0,2159.0,458.0,848.0,0.54,17.0,67.0,0.25,441.0,781.0,0.56,0.55,214.0,296.0,0.72,189.0,582.0,771.0,310.0,47.0,30.0,170.0,195.0,1147.0,,4.0
2021,12,2538,IND,Indiana Pacers,Domantas Sabonis,"May 3, 1996",24.0,NBA,PF,23.0,23.0,832.0,187.0,342.0,0.55,22.0,60.0,0.37,165.0,282.0,0.58,0.58,88.0,127.0,0.69,65.0,206.0,271.0,130.0,18.0,8.0,79.0,76.0,484.0,,2.0
