Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019,3,2311,BRK,Brooklyn Nets,23.0,NBA,SG,18.0,211.0,8.1,0.49,0.63,0.3,2.0,15.9,9.0,14.1,1.4,0.0,17.9,20.0,-0.2,0.2,0.0,0.0,-3.6,0.4,-3.2,-0.1
2020,3,2311,BRK,Brooklyn Nets,24.0,NBA,SG,33.0,365.0,5.2,0.37,0.52,0.1,2.9,12.2,7.7,21.7,2.2,0.9,16.9,22.3,-1.0,0.4,-0.6,-0.08,-6.8,-0.2,-7.0,-0.5
2021,20,2311,NYK,New York Knicks,25.0,NBA,SG,7.0,17.0,-8.6,0.17,0.83,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,15.5,-0.1,0.0,-0.1,-0.22,-12.7,-3.7,-16.4,-0.1
