Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2018,13,235,LAC,Los Angeles Clippers,21,Patrick Beverley,SG,6-1,180,1988-07-12,US,5,Arkansas
2018,13,322,LAC,Los Angeles Clippers,11,Avery Bradley,SG,6-3,180,1990-11-26,US,7,Texas
2018,13,721,LAC,Los Angeles Clippers,7,Sam Dekker,PF,6-9,230,1994-05-06,US,2,Wisconsin
2018,13,878,LAC,Los Angeles Clippers,1,Jawun Evans,PG,6-0,185,1996-07-26,US,R,Oklahoma State
2018,13,985,LAC,Los Angeles Clippers,8,Danilo Gallinari,SF,6-10,233,1988-08-08,IT,8,
2018,13,1127,LAC,Los Angeles Clippers,32,Blake Griffin,PF,6-10,250,1989-03-16,US,7,Oklahoma
2018,13,1196,LAC,Los Angeles Clippers,5,Montrezl Harrell,C,6-7,240,1994-01-26,US,2,Louisville
2018,13,1212,LAC,Los Angeles Clippers,34,Tobias Harris,PF,6-8,226,1992-07-15,US,6,Tennessee
2018,13,1471,LAC,Los Angeles Clippers,11,Brice Johnson,PF,6-10,230,1994-06-27,US,1,UNC
2018,13,1520,LAC,Los Angeles Clippers,33,Wesley Johnson,SF,6-7,215,1987-07-11,US,7,"Iowa State, Syracuse"
2018,13,1567,LAC,Los Angeles Clippers,6,DeAndre Jordan,C,6-11,265,1988-07-21,US,9,Texas A&M
2018,13,1613,LAC,Los Angeles Clippers,2,Sean Kilpatrick,SG,6-4,210,1990-01-06,US,3,Cincinnati
2018,13,1842,LAC,Los Angeles Clippers,51,Boban Marjanovic,C,7-4,290,1988-08-15,RS,2,
2018,13,2423,LAC,Los Angeles Clippers,35,Willie Reed,C,6-10,220,1990-05-16,US,2,Saint Louis
2018,13,2460,LAC,Los Angeles Clippers,25,Austin Rivers,SG,6-4,200,1992-08-01,US,5,Duke
2018,13,2835,LAC,Los Angeles Clippers,4,Milos Teodosic,PG,6-5,196,1987-03-19,RS,R,
2018,13,2887,LAC,Los Angeles Clippers,0,Sindarius Thornwell,SG,6-4,215,1994-11-15,US,R,South Carolina
2018,13,3020,LAC,Los Angeles Clippers,12,Tyrone Wallace,PG,6-5,198,1994-06-10,US,R,California
2018,13,3139,LAC,Los Angeles Clippers,9,C.J. Williams,SG,6-5,226,1990-02-06,US,R,NC State
2018,13,3166,LAC,Los Angeles Clippers,23,Lou Williams,SG,6-1,175,1986-10-27,US,12,
2018,13,3203,LAC,Los Angeles Clippers,13,Jamil Wilson,SF,6-7,230,1990-11-21,US,R,"Oregon, Marquette"
