Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2018,22,22,ORL,Orlando Magic,4,Arron Afflalo,SG,6-5,210,"October 15, 1985",US,10,UCLA
2018,22,113,ORL,Orlando Magic,0,Jamel Artis,SG,6-7,213,"January 12, 1993",US,R,Pitt
2018,22,119,ORL,Orlando Magic,14,D.J. Augustin,PG,5-11,183,"November 10, 1987",US,9,Texas
2018,22,244,ORL,Orlando Magic,24,Khem Birch,C,6-9,233,"September 28, 1992",CA,R,"Pitt, UNLV"
2018,22,249,ORL,Orlando Magic,11,Bismack Biyombo,C,6-8,255,"August 28, 1992",CD,6,
2018,22,948,ORL,Orlando Magic,10,Evan Fournier,SF,6-7,205,"October 29, 1992",FR,5,
2018,22,1060,ORL,Orlando Magic,0,Aaron Gordon,PF,6-8,235,"September 16, 1995",US,3,Arizona
2018,22,1275,ORL,Orlando Magic,8,Mario Hezonja,SF,6-8,220,"February 25, 1995",HR,2,
2018,22,1388,ORL,Orlando Magic,1,Jonathan Isaac,PF,6-11,230,"October 3, 1997",US,R,Florida State
2018,22,1393,ORL,Orlando Magic,25,Wesley Iwundu,SF,6-6,195,"December 20, 1994",US,R,Kansas State
2018,22,1801,ORL,Orlando Magic,7,Shelvin Mack,PG,6-3,203,"April 22, 1990",US,6,Butler
2018,22,2269,ORL,Orlando Magic,33,Adreian Payne,PF,6-10,237,"February 19, 1991",US,3,Michigan State
2018,22,2272,ORL,Orlando Magic,2,Elfrid Payton,PG,6-3,195,"February 22, 1994",US,3,Louisiana
2018,22,2376,ORL,Orlando Magic,15,Rodney Purvis,SG,6-4,205,"February 14, 1994",US,R,UConn
2018,22,2513,ORL,Orlando Magic,31,Terrence Ross,SG,6-6,206,"February 5, 1991",US,5,Washington
2018,22,2638,ORL,Orlando Magic,17,Jonathon Simmons,SG,6-6,195,"September 14, 1989",US,2,Houston
2018,22,2727,ORL,Orlando Magic,5,Marreese Speights,C,6-10,255,"August 4, 1987",US,9,Florida
2018,22,2968,ORL,Orlando Magic,20,Rashad Vaughn,SG,6-6,202,"August 16, 1996",US,2,UNLV
2018,22,2989,ORL,Orlando Magic,9,Nikola Vucevic,C,6-11,260,"October 24, 1990",CH,6,USC
