Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1971-72,23.0,CHI,NBA,C,82.0,,1872.0,222.0,445.0,0.499,,,,222.0,445.0,0.499,0.499,134.0,218.0,0.615,,,869.0,254.0,,,,296.0,578.0,,0.0
1972-73,24.0,CHI,NBA,C,73.0,,2009.0,254.0,516.0,0.492,,,,254.0,516.0,0.492,0.492,117.0,189.0,0.619,,,797.0,271.0,,,,232.0,625.0,,1.0
1973-74,25.0,CHI,NBA,C,80.0,,2632.0,313.0,612.0,0.511,,,,313.0,612.0,0.511,0.511,121.0,199.0,0.608,285.0,692.0,977.0,246.0,58.0,173.0,,281.0,747.0,,0.0
1974-75,26.0,GSW,NBA,C,82.0,,2519.0,299.0,573.0,0.522,,,,299.0,573.0,0.522,0.522,171.0,284.0,0.602,259.0,611.0,870.0,178.0,95.0,116.0,,305.0,769.0,,0.0
1975-76,27.0,GSW,NBA,C,82.0,,2184.0,212.0,404.0,0.525,,,,212.0,404.0,0.525,0.525,140.0,230.0,0.609,270.0,506.0,776.0,149.0,78.0,83.0,,247.0,564.0,,0.0
1976-77,28.0,GSW,NBA,C,77.0,,2018.0,263.0,450.0,0.584,,,,263.0,450.0,0.584,0.584,105.0,199.0,0.528,199.0,416.0,615.0,112.0,74.0,81.0,,242.0,631.0,,0.0
1977-78,29.0,GSW,NBA,C,79.0,,2268.0,272.0,476.0,0.571,,,,272.0,476.0,0.571,0.571,148.0,243.0,0.609,236.0,522.0,758.0,147.0,74.0,90.0,150.0,291.0,692.0,,0.0
1978-79,30.0,GSW,NBA,C,82.0,,1917.0,231.0,439.0,0.526,,,,231.0,439.0,0.526,0.526,106.0,190.0,0.558,213.0,395.0,608.0,136.0,47.0,50.0,153.0,264.0,568.0,,0.0
1979-80,31.0,GSW,NBA,C,81.0,,1683.0,203.0,383.0,0.53,0.0,2.0,0.0,203.0,381.0,0.533,0.53,84.0,149.0,0.564,122.0,344.0,466.0,183.0,51.0,32.0,155.0,266.0,490.0,,0.0
1980-81,32.0,GSW,NBA,C,66.0,,838.0,64.0,152.0,0.421,0.0,0.0,,64.0,152.0,0.421,0.421,29.0,62.0,0.468,73.0,144.0,217.0,52.0,24.0,13.0,74.0,194.0,157.0,,0.0
