Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,1,910,ATL,Atlanta Hawks,23.0,NBA,SF,41.0,0.0,231.0,5.5,12.9,0.42,0.0,0.0,,5.5,12.9,0.42,4.7,6.9,0.68,3.0,3.4,6.4,1.6,1.1,0.9,1.9,5.1,15.6
1990,1,910,ATL,Atlanta Hawks,24.0,NBA,SF,14.0,0.0,29.0,6.2,17.4,0.36,0.0,1.2,0.0,6.2,16.1,0.38,2.5,7.4,0.33,3.7,5.0,8.7,2.5,1.2,0.0,2.5,3.7,14.9
1991,1,910,ATL,Atlanta Hawks,25.0,NBA,SF,78.0,2.0,1165.0,5.4,11.0,0.49,0.1,0.1,0.67,5.3,10.9,0.49,3.9,4.8,0.8,3.0,2.5,5.5,1.7,1.0,0.8,2.4,4.7,14.7
1992,1,910,ATL,Atlanta Hawks,26.0,NBA,SF,66.0,12.0,1598.0,7.5,14.2,0.52,0.2,0.7,0.33,7.2,13.5,0.53,3.7,4.9,0.76,2.4,2.4,4.7,2.1,1.1,0.4,2.2,3.0,18.9
1993,1,910,ATL,Atlanta Hawks,27.0,NBA,SF,82.0,15.0,1736.0,6.8,14.4,0.47,0.2,0.7,0.25,6.6,13.7,0.48,3.6,4.7,0.78,2.0,1.9,4.0,2.7,1.2,0.4,2.1,3.3,17.4
1994,1,910,ATL,Atlanta Hawks,28.0,NBA,SF,72.0,13.0,1155.0,5.7,11.8,0.48,0.0,0.3,0.11,5.7,11.5,0.5,4.5,5.7,0.78,1.9,2.1,4.0,2.0,1.4,0.5,2.0,2.6,16.0
1995,12,910,IND,Indiana Pacers,29.0,NBA,SF,56.0,1.0,607.0,4.9,10.3,0.48,0.1,0.4,0.17,4.9,9.9,0.49,3.8,5.0,0.75,3.0,2.3,5.2,1.8,1.5,0.4,2.6,4.7,13.7
1996,12,910,IND,Indiana Pacers,30.0,NBA,SF,54.0,6.0,591.0,4.9,10.1,0.48,0.0,0.5,0.0,4.9,9.6,0.51,2.6,3.5,0.74,1.9,3.7,5.7,1.8,1.4,0.2,2.1,5.1,12.3
1997,12,910,IND,Indiana Pacers,31.0,NBA,SF,62.0,18.0,1115.0,5.1,10.9,0.47,0.6,1.4,0.41,4.6,9.5,0.48,1.9,3.0,0.62,1.8,2.7,4.6,2.1,1.2,0.2,1.8,3.9,12.7
1998,10,910,GSW,Golden State Warriors,32.0,NBA,SF,50.0,5.0,461.0,3.2,8.7,0.37,0.0,0.5,0.0,3.2,8.2,0.39,0.9,1.7,0.55,2.0,1.7,3.7,2.0,1.6,0.5,1.4,3.9,7.3
1999,10,910,GSW,Golden State Warriors,33.0,NBA,SF,8.0,0.0,46.0,0.8,11.0,0.07,0.0,0.0,,0.8,11.0,0.07,2.3,3.1,0.75,3.9,0.8,4.7,0.0,0.8,0.8,0.8,3.1,3.9
