Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
2012,30,WAS,Washington Wizards,20,46,0.3,4th of 5,-5.14,92.5,1.2,101.0,-3.6,106.2,1.6,,"F. Saunders (2-15), R. Wittman (18-31)"
