Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,4,2986,CHO,Charlotte Hornets,Noah Vonleh,1995-08-24,19.0,NBA,PF,25.0,0.0,259.0,4.2,10.6,0.4,0.7,1.8,0.38,3.5,8.8,0.4,2.5,3.6,0.69,3.9,8.1,12.0,0.6,0.6,1.3,1.5,2.8,11.5
2016,25,2986,POR,Portland Trail Blazers,Noah Vonleh,1995-08-24,20.0,NBA,PF,78.0,56.0,1174.0,3.6,8.5,0.42,0.3,1.4,0.24,3.3,7.1,0.46,1.2,1.6,0.74,2.8,6.6,9.4,0.9,0.8,0.8,1.5,4.7,8.7
2017,25,2986,POR,Portland Trail Blazers,Noah Vonleh,1995-08-24,21.0,NBA,PF,74.0,41.0,1265.0,3.7,7.7,0.48,0.2,0.6,0.35,3.5,7.1,0.49,1.7,2.7,0.64,3.7,7.3,11.0,0.9,0.9,0.8,1.8,4.4,9.3
2018,31,2986,TOT,Total After Trade,Noah Vonleh,1995-08-24,22.0,NBA,PF,54.0,16.0,875.0,4.3,9.6,0.44,0.8,2.7,0.3,3.5,6.9,0.5,1.5,2.4,0.62,2.9,9.9,12.8,1.4,0.8,0.7,1.3,2.8,10.9
2018,25,2986,POR,Portland Trail Blazers,Noah Vonleh,1995-08-24,22.0,NBA,PF,33.0,12.0,476.0,3.6,7.3,0.49,0.2,0.5,0.33,3.4,6.8,0.5,1.7,2.3,0.74,2.6,10.0,12.6,1.0,0.5,0.8,1.1,3.2,9.0
2018,5,2986,CHI,Chicago Bulls,Noah Vonleh,1995-08-24,22.0,NBA,PF,21.0,4.0,399.0,5.1,12.5,0.41,1.6,5.4,0.3,3.5,7.0,0.5,1.2,2.4,0.48,3.2,9.8,13.0,1.9,1.2,0.5,1.4,2.3,13.1
2019,20,2986,NYK,New York Knicks,Noah Vonleh,1995-08-24,23.0,NBA,PF,68.0,57.0,1722.0,4.3,9.2,0.47,1.0,2.9,0.34,3.4,6.3,0.53,2.3,3.3,0.71,2.4,8.7,11.0,2.7,1.0,1.1,1.8,3.6,11.9
2020,31,2986,TOT,Total After Trade,Noah Vonleh,1995-08-24,24.0,NBA,C,36.0,1.0,377.0,5.0,8.8,0.56,0.3,1.4,0.2,4.7,7.4,0.64,2.4,3.1,0.78,3.5,8.3,11.8,2.7,1.1,0.6,2.0,3.8,12.6
2020,18,2986,MIN,Minnesota Timberwolves,Noah Vonleh,1995-08-24,24.0,NBA,C,29.0,1.0,347.0,4.9,8.9,0.55,0.2,1.5,0.14,4.7,7.5,0.62,2.4,2.9,0.82,3.5,8.5,12.0,2.7,1.1,0.6,2.0,3.7,12.3
2020,8,2986,DEN,Denver Nuggets,Noah Vonleh,1995-08-24,24.0,NBA,C,7.0,0.0,30.0,6.0,7.2,0.83,1.2,1.2,1.0,4.8,6.0,0.8,2.4,4.8,0.5,3.6,6.0,9.6,2.4,0.0,0.0,2.4,4.8,15.6
2021,3,2986,BRK,Brooklyn Nets,Noah Vonleh,1995-08-24,25.0,NBA,PF,4.0,0.0,11.0,0.0,9.8,0.0,0.0,6.5,0.0,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,3.3,3.3,0.0,0.0,6.5,6.5,0.0
