Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
301,Lazaro Borrell,1972-09-20,17,6,167.0,6.0,13.6,0.44,0.0,0.6,0,6.0,12.9,0.47,1.3,2.4,0.54,3.0,5.6,8.6,2.2,1.3,0.6,1.3,1.9,13.4
