Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1997,28.0,ORL,NBA,PG,5.0,0.0,143.0,7.9,16.6,0.476,2.4,7.1,0.333,5.5,9.5,0.583,4.4,5.1,0.846,1.2,7.1,8.3,6.7,3.2,0.4,2.8,2.4,22.6,,117.0,105.0
1999,30.0,ORL,NBA,PG,4.0,4.0,163.0,5.7,15.5,0.37,3.0,8.1,0.375,2.7,7.4,0.364,5.4,5.4,1.0,2.0,4.7,6.7,8.4,3.0,0.0,8.4,5.4,19.9,,90.0,106.0
2001,32.0,ORL,NBA,PG,4.0,4.0,167.0,5.3,13.9,0.378,2.2,5.9,0.368,3.1,8.0,0.385,3.7,4.0,0.923,1.5,5.3,6.8,5.9,2.5,0.6,3.4,3.1,16.4,,103.0,114.0
2002,33.0,ORL,NBA,PG,4.0,4.0,158.0,6.9,14.5,0.476,1.4,5.9,0.235,5.5,8.6,0.64,5.9,7.2,0.81,1.0,2.8,3.8,4.5,1.7,0.0,2.4,4.8,21.0,,114.0,109.0
2003,34.0,ORL,NBA,PG,7.0,1.0,226.0,4.8,10.6,0.455,1.4,4.3,0.333,3.4,6.3,0.538,4.8,5.3,0.909,1.7,2.4,4.1,6.3,1.4,0.0,4.1,5.3,15.9,,109.0,111.0
2004,35.0,NOH,NBA,PG,7.0,0.0,150.0,2.9,12.5,0.235,1.8,9.2,0.2,1.1,3.3,0.333,1.1,1.1,1.0,2.2,3.3,5.5,5.9,2.2,0.0,4.8,3.7,8.8,,70.0,98.0
2005,36.0,DAL,NBA,PG,9.0,0.0,66.0,6.3,12.6,0.5,1.6,6.3,0.25,4.7,6.3,0.75,0.0,0.0,,2.4,0.8,3.2,7.1,2.4,1.6,1.6,7.1,14.2,,126.0,116.0
2006,37.0,DAL,NBA,PG,11.0,0.0,47.0,3.4,17.2,0.2,0.0,8.0,0.0,3.4,9.2,0.375,2.3,2.3,1.0,1.1,6.9,8.0,2.3,3.4,1.1,1.1,10.3,9.2,,65.0,101.0
