Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,21.0,PHO,NBA,SF,63.0,0.0,730.0,10.1,20.7,0.487,0.0,0.3,0.167,10.0,20.4,0.492,5.4,8.2,0.663,3.8,3.6,7.4,1.7,1.1,0.2,3.4,3.5,25.6
1992,22.0,PHO,NBA,SF,64.0,4.0,725.0,8.7,18.1,0.482,0.0,0.3,0.167,8.7,17.8,0.487,5.4,7.3,0.736,3.0,4.6,7.5,2.5,0.8,0.5,3.5,2.6,22.9
1993,23.0,PHO,NBA,SF,74.0,46.0,1607.0,8.5,14.8,0.576,0.0,0.0,0.0,8.5,14.8,0.577,4.2,5.8,0.725,3.9,5.3,9.1,1.7,1.2,0.6,2.4,2.3,21.3
1994,24.0,PHO,NBA,SF,53.0,43.0,1602.0,9.6,17.9,0.535,0.0,0.2,0.0,9.6,17.7,0.541,3.6,5.0,0.724,3.4,4.3,7.7,2.0,1.3,0.5,2.1,2.8,22.7
1995,25.0,LAL,NBA,SF,58.0,54.0,2029.0,8.8,17.3,0.509,1.0,2.6,0.397,7.8,14.7,0.528,3.7,5.2,0.716,3.0,5.2,8.2,1.9,1.1,0.3,2.5,2.3,22.4
1996,26.0,LAL,NBA,SF,78.0,71.0,2628.0,8.7,16.5,0.53,0.7,2.5,0.277,8.0,14.0,0.576,4.5,5.6,0.804,2.9,4.4,7.3,1.6,1.3,0.3,2.3,2.0,22.7
1997,27.0,TOT,NBA,SF,50.0,40.0,1426.0,7.1,15.6,0.457,0.7,2.6,0.255,6.5,13.0,0.497,3.5,4.7,0.747,2.6,5.8,8.3,1.6,0.8,0.6,2.1,2.9,18.4
1997,27.0,LAL,NBA,SF,8.0,8.0,279.0,4.4,10.7,0.41,0.6,2.7,0.238,3.7,8.0,0.468,1.7,1.9,0.867,1.4,5.4,6.8,1.9,0.6,0.8,2.2,2.5,11.1
1997,27.0,PHO,NBA,SF,42.0,32.0,1147.0,7.8,16.8,0.464,0.7,2.5,0.259,7.1,14.2,0.501,4.0,5.4,0.737,2.9,5.8,8.7,1.5,0.9,0.5,2.1,3.0,20.2
1998,28.0,TOT,NBA,SF,47.0,25.0,990.0,7.4,15.1,0.492,0.8,2.5,0.3,6.7,12.5,0.53,3.9,5.3,0.738,2.7,5.3,8.0,2.2,1.2,0.6,2.6,3.2,19.5
1998,28.0,PHO,NBA,SF,35.0,16.0,626.0,7.4,14.8,0.5,0.9,2.9,0.3,6.6,12.0,0.548,3.5,4.8,0.714,2.9,5.6,8.6,2.0,1.3,0.5,2.2,3.4,19.2
1998,28.0,DAL,NBA,SF,12.0,9.0,364.0,7.4,15.5,0.478,0.6,2.0,0.3,6.8,13.5,0.504,4.6,6.0,0.77,2.4,4.7,7.1,2.5,1.1,0.8,3.3,2.9,20.1
1999,29.0,DAL,NBA,SF,13.0,5.0,352.0,6.0,14.3,0.421,1.1,2.9,0.393,4.9,11.5,0.429,3.5,5.0,0.694,2.4,6.3,8.7,1.2,0.7,0.5,2.9,2.4,16.7
2001,31.0,TOT,NBA,SF,40.0,0.0,559.0,6.5,14.7,0.441,1.4,4.7,0.301,5.1,10.0,0.506,2.4,2.8,0.86,2.2,4.6,6.8,1.3,1.0,0.5,2.1,3.9,16.8
2001,31.0,DET,NBA,SF,13.0,0.0,166.0,6.1,15.4,0.394,2.4,8.7,0.275,3.7,6.7,0.548,1.7,2.2,0.8,1.5,4.1,5.6,1.5,1.3,0.7,2.0,4.1,16.3
2001,31.0,MIA,NBA,SF,27.0,0.0,393.0,6.7,14.5,0.462,1.0,3.0,0.333,5.7,11.5,0.496,2.7,3.0,0.879,2.5,4.9,7.3,1.2,0.9,0.4,2.1,3.8,17.0
