Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1983,11,2131,HOU,Houston Rockets,Chuck Nevitt,"June 13, 1959",23.0,NBA,C,6.0,64.0,14.8,0.69,0.0,0.27,9.4,19.6,14.2,0.0,0.7,10.4,29.5,14.8,0.0,0.1,0.1,0.06,-3.9,1.2,-2.7,0.0
1985,14,2131,LAL,Los Angeles Lakers,Chuck Nevitt,"June 13, 1959",25.0,NBA,C,11.0,59.0,2.1,0.29,0.0,0.47,10.7,26.4,19.3,5.6,0.0,13.7,32.8,20.9,-0.3,0.1,-0.2,-0.16,-14.8,3.1,-11.7,-0.1
1986,31,2131,TOT,Total After Trade,Chuck Nevitt,"June 13, 1959",26.0,NBA,C,29.0,126.0,11.2,0.45,0.0,0.6,11.1,16.4,13.7,6.7,1.5,8.4,18.1,20.8,-0.1,0.2,0.1,0.05,-6.6,2.6,-4.0,-0.1
1986,14,2131,LAL,Los Angeles Lakers,Chuck Nevitt,"June 13, 1959",26.0,NBA,C,4.0,25.0,5.4,0.37,0.0,0.55,14.3,17.3,15.9,9.4,3.7,4.4,26.8,30.1,-0.1,0.1,-0.1,-0.14,-11.5,0.1,-11.4,-0.1
1986,9,2131,DET,Detroit Pistons,Chuck Nevitt,"June 13, 1959",26.0,NBA,C,25.0,101.0,12.7,0.48,0.0,0.62,10.3,16.1,13.1,6.0,0.9,9.4,14.6,18.5,0.0,0.2,0.2,0.09,-5.4,3.2,-2.1,0.0
1987,9,2131,DET,Detroit Pistons,Chuck Nevitt,"June 13, 1959",27.0,NBA,C,41.0,267.0,10.3,0.52,0.0,0.38,14.9,18.4,16.7,1.9,1.2,6.5,22.2,14.3,0.0,0.5,0.5,0.09,-5.7,2.3,-3.4,-0.1
1988,9,2131,DET,Detroit Pistons,Chuck Nevitt,"June 13, 1959",28.0,NBA,C,17.0,63.0,6.6,0.36,0.0,0.29,7.3,24.2,16.0,0.0,0.8,4.7,7.8,16.9,-0.1,0.1,0.0,0.02,-7.0,-0.4,-7.4,-0.1
1989,11,2131,HOU,Houston Rockets,Chuck Nevitt,"June 13, 1959",29.0,NBA,C,43.0,228.0,8.1,0.47,0.0,0.26,8.1,22.1,15.2,1.8,1.0,7.5,24.2,16.1,-0.4,0.5,0.1,0.02,-7.0,2.4,-4.5,-0.1
1990,11,2131,HOU,Houston Rockets,Chuck Nevitt,"June 13, 1959",30.0,NBA,C,3.0,9.0,12.1,1.0,0.0,0.0,0.0,34.6,17.6,16.9,0.0,6.5,50.0,18.0,0.0,0.0,0.0,0.04,-6.9,9.3,2.3,0.0
1992,5,2131,CHI,Chicago Bulls,Chuck Nevitt,"June 13, 1959",32.0,NBA,C,4.0,9.0,-13.6,0.33,0.0,0.0,0.0,12.5,6.4,13.8,0.0,0.0,50.0,28.8,-0.1,0.0,-0.1,-0.47,-20.8,-1.8,-22.6,0.0
1994,27,2131,SAS,San Antonio Spurs,Chuck Nevitt,"June 13, 1959",34.0,NBA,C,1.0,1.0,46.0,0.57,,,100.0,0.0,56.3,0.0,0.0,0.0,27.5,100.0,0.0,0.0,0.0,-0.17,-18.5,-15.8,-34.2,0.0
