Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1757,Nassir Little,"February 11, 2000",62,7,719,88,193,0.46,25,78,0.32,63,115,0.55,0.52,36,53,0.68,41,93,134,25,15,18,22,83,237,0
