Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,23.0,PHO,NBA,SG,12.0,0.0,29.3,5.3,12.0,0.438,0.7,2.3,0.286,4.6,9.7,0.474,0.465,3.2,4.0,0.792,1.8,2.9,4.8,1.2,1.1,0.3,1.3,2.3,14.3
1990,24.0,PHO,NBA,SG,16.0,0.0,29.9,4.6,9.4,0.487,0.3,0.8,0.333,4.3,8.6,0.5,0.5,3.2,4.1,0.785,1.9,3.2,5.1,2.1,1.3,0.1,1.1,2.1,12.6
1991,25.0,PHO,NBA,SF,4.0,0.0,27.5,3.0,8.0,0.375,1.0,2.8,0.364,2.0,5.3,0.381,0.438,3.5,4.8,0.737,1.5,2.3,3.8,1.8,1.3,0.3,0.5,3.0,10.5
1992,26.0,PHO,NBA,SF,7.0,0.0,38.0,6.9,15.9,0.432,1.3,4.7,0.273,5.6,11.1,0.5,0.473,3.6,3.7,0.962,1.9,4.4,6.3,2.9,1.4,0.0,1.3,1.6,18.6
1993,27.0,PHO,NBA,SG,24.0,24.0,44.6,5.6,13.0,0.431,2.3,5.7,0.394,3.3,7.3,0.46,0.518,2.0,2.9,0.696,1.2,4.6,5.8,3.7,1.4,1.2,1.3,2.4,15.4
1994,28.0,PHO,NBA,SG,10.0,10.0,41.0,4.6,12.7,0.362,2.0,5.9,0.339,2.6,6.8,0.382,0.441,1.1,1.6,0.688,1.5,2.8,4.3,2.4,1.1,0.4,1.0,2.3,12.3
1995,29.0,PHO,NBA,SF,10.0,0.0,30.7,2.7,7.3,0.37,1.6,4.4,0.364,1.1,2.9,0.379,0.479,1.2,1.7,0.706,0.8,2.3,3.1,1.7,1.4,0.3,0.9,2.4,8.2
1996,30.0,CLE,NBA,SF,3.0,0.0,30.3,5.3,12.0,0.444,3.3,7.7,0.435,2.0,4.3,0.462,0.583,2.7,3.0,0.889,0.7,3.3,4.0,3.0,1.3,0.7,1.0,2.0,16.7
1997,31.0,MIA,NBA,SF,17.0,2.0,29.2,2.7,6.9,0.393,1.5,4.4,0.338,1.2,2.5,0.488,0.5,1.1,1.6,0.679,0.9,3.3,4.2,2.5,1.2,0.2,0.8,1.8,8.0
1998,32.0,MIA,NBA,SG,2.0,2.0,31.0,1.5,4.0,0.375,1.0,3.0,0.333,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,2.0,2.5,2.5,2.0,0.5,0.5,1.5,4.5
1999,33.0,MIA,NBA,SG,5.0,5.0,30.4,1.0,5.2,0.192,1.0,4.4,0.227,0.0,0.8,0.0,0.288,1.0,1.4,0.714,0.6,5.2,5.8,1.2,1.0,0.4,0.6,3.0,4.0
2001,35.0,MIA,NBA,SG,3.0,0.0,23.7,1.7,5.3,0.313,1.3,4.7,0.286,0.3,0.7,0.5,0.438,0.7,1.3,0.5,1.0,2.3,3.3,1.7,1.0,0.0,0.7,2.3,5.3
