Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,17,60,MIL,Milwaukee Bucks,24.0,NBA,PG,5.0,8.0,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,66.7,17.4,,-0.1,0.0,-0.1,-0.49,,-16.8,-13.2,-30.0,0.0
2004,16,60,MIA,Miami Heat,27.0,NBA,PG,13.0,295.0,10.0,0.45,0.57,0.28,1.6,9.7,5.6,13.9,0.9,0.3,8.9,18.2,,0.2,0.2,0.4,0.06,,-1.5,-0.7,-2.2,0.0
2007,11,60,HOU,Houston Rockets,30.0,NBA,PG,7.0,309.0,10.7,0.48,0.68,0.18,2.3,15.4,9.0,21.0,2.3,0.7,17.6,15.2,,0.0,0.4,0.4,0.06,,-2.6,2.6,0.0,0.2
2008,11,60,HOU,Houston Rockets,31.0,NBA,PG,4.0,126.0,18.0,0.57,0.52,0.1,1.7,3.6,2.7,28.4,1.8,0.0,10.7,21.2,,0.3,0.1,0.4,0.14,,4.3,1.9,6.2,0.3
2009,22,60,ORL,Orlando Magic,32.0,NBA,PG,23.0,740.0,11.8,0.47,0.4,0.16,0.5,8.9,4.8,22.4,2.4,0.4,11.8,22.1,,-0.2,0.9,0.7,0.04,,-1.2,0.9,-0.3,0.3
