Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1423,Casey Jacobsen,1981-03-19,6.0,0.0,39.0,1.8,9.2,0.2,1.8,4.6,0.39,0.0,4.6,0,0.0,1.8,0,0.9,1.8,2.8,1.8,2.8,0.0,0.9,3.7,5.5
