Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1986,22.0,POR,NBA,PG,79.0,3.0,1214.0,8.0,16.9,0.474,0.5,1.6,0.31,7.5,15.3,0.491,4.7,5.9,0.806,1.3,3.1,4.4,7.5,3.1,0.0,4.0,5.1,21.3,,107.0,108.0
1987,23.0,POR,NBA,PG,80.0,80.0,2714.0,6.3,13.0,0.488,0.2,1.0,0.217,6.1,12.0,0.511,4.7,5.6,0.838,1.2,4.5,5.7,12.0,2.7,0.2,4.3,3.2,17.6,,113.0,108.0
1988,24.0,POR,NBA,PG,82.0,82.0,2991.0,7.2,13.8,0.519,0.4,1.1,0.348,6.8,12.7,0.533,4.2,5.0,0.846,1.0,4.8,5.9,12.9,2.3,0.2,3.8,3.2,18.9,,119.0,107.0
1989,25.0,POR,NBA,PG,81.0,81.0,3102.0,8.0,17.1,0.471,1.2,3.3,0.361,6.9,13.8,0.497,4.1,4.8,0.84,1.3,4.2,5.5,11.5,2.2,0.1,3.7,2.8,21.3,,116.0,109.0
1990,26.0,POR,NBA,PG,80.0,80.0,2781.0,7.6,16.3,0.462,1.5,4.0,0.374,6.1,12.3,0.491,7.1,8.0,0.892,1.0,3.6,4.6,12.2,2.5,0.1,4.1,2.5,23.7,,122.0,105.0
1991,27.0,POR,NBA,PG,81.0,81.0,2665.0,8.7,16.9,0.515,2.3,5.6,0.415,6.4,11.3,0.564,5.0,6.1,0.823,0.9,4.1,5.1,11.6,2.8,0.2,3.4,2.7,24.7,,127.0,104.0
1992,28.0,POR,NBA,PG,82.0,82.0,2784.0,9.1,19.7,0.461,2.2,5.6,0.395,6.8,14.0,0.488,5.5,6.4,0.856,0.9,3.6,4.4,8.3,2.2,0.2,3.3,2.7,25.9,,119.0,106.0
1993,29.0,POR,NBA,PG,81.0,81.0,2883.0,8.5,18.6,0.454,2.4,5.8,0.414,6.1,12.8,0.472,5.5,6.5,0.843,1.0,4.3,5.3,7.0,1.7,0.2,3.3,2.1,24.8,,115.0,108.0
1994,30.0,POR,NBA,PG,77.0,34.0,2074.0,8.2,19.6,0.416,2.6,6.6,0.39,5.6,13.0,0.43,4.8,5.5,0.872,1.1,4.0,5.0,9.4,1.9,0.4,3.9,3.1,23.7,,110.0,108.0
1995,31.0,POR,NBA,PG,35.0,9.0,770.0,7.0,17.7,0.393,2.9,7.6,0.386,4.1,10.2,0.399,3.9,5.4,0.707,1.2,4.2,5.4,8.8,2.0,0.1,3.9,4.0,20.7,,109.0,108.0
1996,32.0,MIN,NBA,PG,82.0,40.0,2072.0,6.7,15.1,0.442,1.8,5.6,0.314,4.9,9.5,0.518,4.1,5.2,0.785,0.9,4.4,5.3,11.2,2.2,0.4,4.3,3.8,19.1,,108.0,111.0
1997,33.0,MIN,NBA,PG,82.0,20.0,1568.0,6.3,15.2,0.416,2.3,6.8,0.335,4.1,8.4,0.482,4.3,5.6,0.765,1.0,4.9,5.9,10.0,1.8,0.4,4.3,3.5,19.2,,106.0,109.0
1998,34.0,MIN,NBA,PG,82.0,8.0,1786.0,7.5,16.7,0.449,2.7,6.8,0.395,4.8,10.0,0.485,4.8,5.7,0.856,1.1,3.8,4.9,7.9,1.8,0.5,3.0,3.0,22.6,,117.0,109.0
1999,35.0,MIA,NBA,PG,50.0,1.0,1365.0,7.1,15.3,0.465,2.4,5.8,0.411,4.7,9.5,0.498,5.1,6.1,0.831,0.5,5.3,5.8,6.1,2.0,0.5,3.1,4.0,21.8,,115.0,100.0
2001,37.0,SAS,NBA,PG,80.0,42.0,1678.0,6.3,14.1,0.448,2.8,6.5,0.424,3.5,7.5,0.468,2.9,3.7,0.793,0.8,5.7,6.4,8.0,1.7,0.4,3.3,2.8,18.3,,112.0,100.0
2002,38.0,SAS,NBA,PG,72.0,0.0,1294.0,5.6,13.2,0.424,2.4,5.9,0.415,3.2,7.4,0.43,2.8,3.4,0.819,0.5,6.3,6.8,8.4,1.9,0.7,3.5,3.7,16.4,,108.0,101.0
