Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,31,839,TOT,Total After Trade,Howard Eisley,"December 4, 1972",22.0,NBA,PG,49.0,4.0,552.0,2.6,8.0,0.33,0.6,2.4,0.24,2.0,5.5,0.36,2.0,2.6,0.78,0.8,2.3,3.1,6.2,1.2,0.4,3.3,5.3,7.8
1995,18,839,MIN,Minnesota Timberwolves,Howard Eisley,"December 4, 1972",22.0,NBA,PG,34.0,4.0,496.0,2.7,7.6,0.35,0.6,2.3,0.25,2.1,5.3,0.4,2.3,2.9,0.78,0.7,2.3,3.0,5.6,1.3,0.4,3.0,5.7,8.2
1995,27,839,SAS,San Antonio Spurs,Howard Eisley,"December 4, 1972",22.0,NBA,PG,15.0,0.0,56.0,1.9,10.9,0.18,0.6,3.2,0.2,1.3,7.7,0.17,0.0,0.0,,1.3,2.6,3.9,11.6,0.0,0.6,5.1,1.9,4.5
1996,29,839,UTA,Utah Jazz,Howard Eisley,"December 4, 1972",23.0,NBA,PG,65.0,0.0,961.0,3.9,9.1,0.43,0.5,2.3,0.23,3.4,6.7,0.5,2.4,2.9,0.84,0.8,2.1,2.9,5.5,1.1,0.1,2.9,4.9,10.8
1997,29,839,UTA,Utah Jazz,Howard Eisley,"December 4, 1972",24.0,NBA,PG,82.0,0.0,1083.0,4.6,10.2,0.45,0.7,2.4,0.28,4.0,7.8,0.5,2.3,3.0,0.79,0.7,2.1,2.8,6.6,1.5,0.3,3.7,4.7,12.2
1998,29,839,UTA,Utah Jazz,Howard Eisley,"December 4, 1972",25.0,NBA,PG,82.0,18.0,1726.0,4.8,10.8,0.44,1.0,2.5,0.41,3.8,8.4,0.45,2.6,3.1,0.85,0.5,2.9,3.5,7.2,1.1,0.3,3.3,3.8,13.2
1999,29,839,UTA,Utah Jazz,Howard Eisley,"December 4, 1972",26.0,NBA,PG,50.0,0.0,1038.0,4.9,10.9,0.45,0.7,1.7,0.42,4.1,9.2,0.45,2.3,2.8,0.84,0.4,2.8,3.3,6.4,1.0,0.1,3.8,4.2,12.8
2000,29,839,UTA,Utah Jazz,Howard Eisley,"December 4, 1972",27.0,NBA,PG,82.0,5.0,2096.0,4.8,11.6,0.42,1.0,2.8,0.37,3.8,8.8,0.43,1.4,1.8,0.82,0.4,2.5,2.9,6.0,1.0,0.2,2.3,3.8,12.2
2001,7,839,DAL,Dallas Mavericks,Howard Eisley,"December 4, 1972",28.0,NBA,SG,82.0,40.0,2426.0,3.9,10.0,0.39,1.6,4.0,0.4,2.3,6.0,0.39,1.5,1.9,0.82,0.3,2.6,2.9,4.4,1.5,0.2,1.5,3.2,11.0
2002,20,839,NYK,New York Knicks,Howard Eisley,"December 4, 1972",29.0,NBA,PG,39.0,0.0,609.0,3.5,10.3,0.34,0.8,3.4,0.24,2.7,6.9,0.38,2.3,2.9,0.8,0.5,2.4,2.9,5.9,1.4,0.2,3.1,3.3,10.1
2003,20,839,NYK,New York Knicks,Howard Eisley,"December 4, 1972",30.0,NBA,PG,82.0,76.0,2243.0,4.2,10.1,0.42,2.1,5.4,0.39,2.1,4.7,0.45,1.4,1.7,0.85,0.4,2.6,3.0,7.1,1.1,0.1,2.4,3.6,11.9
2004,31,839,TOT,Total After Trade,Howard Eisley,"December 4, 1972",31.0,NBA,PG,67.0,23.0,1457.0,4.1,11.1,0.37,1.3,4.0,0.32,2.8,7.1,0.4,1.9,2.2,0.85,0.5,2.7,3.2,6.7,1.4,0.1,2.4,3.4,11.4
2004,20,839,NYK,New York Knicks,Howard Eisley,"December 4, 1972",31.0,NBA,PG,33.0,23.0,730.0,3.9,10.0,0.4,1.4,4.2,0.33,2.6,5.8,0.44,1.6,1.8,0.89,0.3,2.9,3.3,7.7,1.5,0.1,2.5,4.2,10.8
2004,24,839,PHO,Phoenix Suns,Howard Eisley,"December 4, 1972",31.0,NBA,PG,34.0,0.0,727.0,4.3,12.3,0.34,1.2,3.9,0.31,3.1,8.5,0.36,2.2,2.6,0.83,0.6,2.5,3.1,5.8,1.3,0.1,2.4,2.6,11.9
2005,29,839,UTA,Utah Jazz,Howard Eisley,"December 4, 1972",32.0,NBA,PG,74.0,1.0,1428.0,4.1,10.2,0.4,0.7,2.6,0.26,3.4,7.6,0.44,1.7,2.1,0.8,0.4,1.9,2.3,6.3,1.1,0.2,2.8,3.9,10.5
2006,31,839,TOT,Total After Trade,Howard Eisley,"December 4, 1972",33.0,NBA,PG,32.0,0.0,394.0,3.1,9.4,0.33,1.2,3.8,0.31,1.9,5.6,0.34,1.8,2.2,0.83,0.3,2.7,3.0,6.3,1.0,0.2,1.9,3.1,9.2
2006,13,839,LAC,Los Angeles Clippers,Howard Eisley,"December 4, 1972",33.0,NBA,PG,13.0,0.0,112.0,1.3,5.5,0.24,0.3,1.3,0.25,1.0,4.2,0.23,0.0,0.0,,0.3,4.2,4.5,8.0,1.0,0.0,1.0,3.5,2.9
2006,8,839,DEN,Denver Nuggets,Howard Eisley,"December 4, 1972",33.0,NBA,PG,19.0,0.0,282.0,3.8,11.0,0.35,1.5,4.9,0.32,2.3,6.1,0.38,2.6,3.1,0.83,0.3,2.2,2.4,5.6,1.0,0.3,2.3,2.9,11.7
