Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,24,798,PHO,Phoenix Suns,Richard Dumas,"May 19, 1969",23.0,NBA,SF,48.0,32.0,1320.0,11.0,21.0,0.52,0.0,0.1,0.33,11.0,20.9,0.52,5.5,7.8,0.71,3.6,4.5,8.1,2.2,3.1,1.4,3.4,4.6,27.6,,111.0,105.0
1995,24,798,PHO,Phoenix Suns,Richard Dumas,"May 19, 1969",25.0,NBA,SF,15.0,1.0,167.0,11.1,21.9,0.51,0.0,0.3,0.0,11.1,21.6,0.51,2.4,4.8,0.5,5.4,3.3,8.7,2.1,3.0,0.6,2.7,6.6,24.6,,105.0,110.0
1996,23,798,PHI,Philadelphia 76Ers,Richard Dumas,"May 19, 1969",26.0,NBA,PF,39.0,14.0,739.0,6.7,14.3,0.47,0.1,0.6,0.22,6.6,13.7,0.48,3.5,4.9,0.7,3.0,4.0,7.0,3.1,3.0,0.4,3.5,5.6,17.0,,99.0,112.0
