Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2015,15,452,MEM,Memphis Grizzlies,25.0,NBA,SG,9,3,126,5.0,14.9,0.33,2.5,5.4,0.46,2.5,9.5,0.26,1.2,3.3,0.38,0.4,6.2,6.6,6.6,3.7,0.4,4.1,6.2,13.7,,80,102
