Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
2008,15,MEM,Memphis Grizzlies,22,60,0.27,5th of 5,-5.76,95.3,2.9,105.0,-2.5,111.4,3.9,,M. Iavaroni (22-60)
