Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
2008,10,GSW,Golden State Warriors,48,34,0.58,3rd of 5,2.38,98.8,6.4,111.8,4.3,109.5,2.0,,D. Nelson (48-34)
