Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3149,John Williams,"October 26, 1966",13.0,5.0,24.3,2.7,5.97,0.45,0.13,0.37,0.36,2.57,5.57,0.46,0.46,1.77,3.03,0.58,1.5,2.57,4.1,2.1,1.1,0.27,1.43,2.67,7.3
