Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2005,21,579,SEA,Seattle Supersonics,Nick Collison,"October 26, 1980",24.0,NBA,C,82,4,1396,7.4,13.8,0.54,0.0,0.1,0.0,7.4,13.7,0.54,3.2,4.6,0.7,6.1,8.6,14.7,1.3,1.3,2.0,2.4,9.9,18.1,,117,107
2006,21,579,SEA,Seattle Supersonics,Nick Collison,"October 26, 1980",25.0,NBA,PF,66,27,1448,7.5,14.3,0.52,0.0,0.1,0.0,7.5,14.1,0.53,2.9,4.1,0.7,5.2,8.1,13.3,2.7,0.8,1.3,2.8,7.7,17.8,,112,114
2007,21,579,SEA,Seattle Supersonics,Nick Collison,"October 26, 1980",26.0,NBA,C,82,56,2378,7.0,14.0,0.5,0.0,0.0,0.0,7.0,13.9,0.5,3.4,4.4,0.77,5.0,9.6,14.6,1.8,1.1,1.5,2.7,6.4,17.4,,110,109
2008,21,579,SEA,Seattle Supersonics,Nick Collison,"October 26, 1980",27.0,NBA,PF,78,35,2223,7.2,14.4,0.5,0.0,0.0,0.0,7.2,14.3,0.5,2.8,3.7,0.74,5.7,10.7,16.4,2.5,1.1,1.3,2.6,5.6,17.2,,109,107
2009,21,579,OKC,Oklahoma City Thunder,Nick Collison,"October 26, 1980",28.0,NBA,C,71,40,1831,6.8,12.0,0.57,0.0,0.1,0.0,6.8,11.9,0.57,2.7,3.8,0.72,5.1,8.6,13.7,1.8,1.4,1.4,2.0,6.7,16.4,,119,108
2010,21,579,OKC,Oklahoma City Thunder,Nick Collison,"October 26, 1980",29.0,NBA,C,75,5,1557,6.0,10.2,0.59,0.0,0.1,0.25,6.0,10.1,0.59,2.5,3.5,0.69,5.0,7.7,12.7,1.3,1.2,1.6,2.1,7.6,14.5,,120,105
2011,21,579,OKC,Oklahoma City Thunder,Nick Collison,"October 26, 1980",30.0,NBA,C,71,2,1524,4.7,8.2,0.57,0.0,0.0,,4.7,8.2,0.57,1.9,2.5,0.75,4.0,6.7,10.7,2.3,1.4,1.1,1.9,7.1,11.2,,120,108
2012,21,579,OKC,Oklahoma City Thunder,Nick Collison,"October 26, 1980",31.0,NBA,PF,63,0,1307,4.7,7.9,0.6,0.0,0.0,0.0,4.7,7.9,0.6,1.7,2.4,0.71,4.7,6.1,10.8,3.2,1.3,1.1,2.4,6.0,11.2,,121,105
2013,21,579,OKC,Oklahoma City Thunder,Nick Collison,"October 26, 1980",32.0,NBA,C,81,2,1583,5.7,9.6,0.6,0.0,0.1,0.0,5.7,9.5,0.6,1.9,2.5,0.77,4.0,6.8,10.8,3.9,1.7,1.0,2.2,6.4,13.4,,123,104
2014,21,579,OKC,Oklahoma City Thunder,Nick Collison,"October 26, 1980",33.0,NBA,PF,81,0,1353,5.0,9.0,0.56,0.1,0.6,0.24,4.8,8.3,0.58,2.5,3.5,0.71,4.3,6.6,10.9,3.9,1.1,1.0,2.6,7.0,12.6,,117,106
2015,21,579,OKC,Oklahoma City Thunder,Nick Collison,"October 26, 1980",34.0,NBA,PF,66,2,1101,4.8,11.5,0.42,0.7,2.7,0.27,4.1,8.8,0.47,2.0,3.0,0.69,4.1,7.3,11.4,4.1,1.6,1.1,2.0,7.1,12.4,,108,105
2016,21,579,OKC,Oklahoma City Thunder,Nick Collison,"October 26, 1980",35.0,NBA,PF,59,4,699,3.6,7.7,0.46,0.0,0.1,0.0,3.6,7.6,0.47,1.6,2.3,0.7,4.8,7.3,12.1,3.7,1.1,1.1,3.6,7.6,8.7,,99,107
2017,21,579,OKC,Oklahoma City Thunder,Nick Collison,"October 26, 1980",36.0,NBA,PF,20,0,128,5.4,8.8,0.61,0.0,0.4,0.0,5.4,8.4,0.64,1.9,3.1,0.62,3.5,8.4,11.9,4.6,0.8,0.8,1.5,6.5,12.7,,130,109
2018,21,579,OKC,Oklahoma City Thunder,Nick Collison,"October 26, 1980",37.0,NBA,PF,15,0,75,8.6,12.6,0.68,0.0,0.0,,8.6,12.6,0.68,3.3,8.6,0.38,4.6,8.6,13.2,2.6,0.0,0.0,4.6,4.6,20.5,,106,112
