PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
John Stockton,26,3,3,139,10.4,20.5,0.508,1.0,1.4,0.75,9.4,19.1,0.491,6.6,7.3,0.905,0.7,2.8,3.5,14.2,3.8,1.7,3.8,5.2,28.4,,128,111
Karl Malone,25,3,3,136,11.7,23.4,0.5,0.0,0.0,,11.7,23.4,0.5,9.2,11.3,0.813,7.8,9.6,17.4,1.4,1.1,0.4,4.6,5.7,32.6,,116,114
Bob Hansen,28,3,3,123,4.3,13.7,0.314,1.2,3.5,0.33299999999999996,3.1,10.2,0.308,3.1,3.9,0.8,2.0,4.7,6.7,1.6,0.4,0.8,2.4,5.9,12.9,,92,118
Thurl Bailey,27,3,2,122,4.7,13.4,0.353,0.0,0.0,,4.7,13.4,0.353,4.7,5.9,0.8,4.0,5.9,9.9,1.2,0.4,1.6,3.6,4.3,14.2,,91,116
Mark Eaton,32,3,3,99,3.9,8.3,0.47100000000000003,0.0,0.0,,3.9,8.3,0.47100000000000003,4.4,5.4,0.818,5.4,10.7,16.1,0.5,0.5,1.0,3.4,2.9,12.2,,105,114
Darrell Griffith,30,3,0,71,13.6,33.3,0.408,4.1,12.9,0.316,9.5,20.4,0.467,0.0,0.0,,2.0,6.1,8.1,0.0,2.7,0.7,3.4,4.8,31.2,,97,112
Mike Brown,25,2,1,11,0.0,8.8,0.0,0.0,0.0,,0.0,8.8,0.0,0.0,0.0,,0.0,8.8,8.8,0.0,0.0,0.0,0.0,13.1,0.0,,0,117
Eric Leckner,22,3,0,10,4.8,19.3,0.25,0.0,0.0,,4.8,19.3,0.25,0.0,0.0,,4.8,4.8,9.6,0.0,0.0,0.0,14.5,9.6,9.6,,37,119
Jim Les,25,3,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.6,0.0,0.0,9.6,19.3,0.0,,36,122
Jim Farmer,24,2,0,3,0.0,32.1,0.0,0.0,16.1,0.0,0.0,16.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,123
Marc Iavaroni,32,1,0,1,0.0,48.2,0.0,0.0,48.2,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,0.0,,0,121
