SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1989,9,DET,Isiah Thomas,27,17,17,633,9.8,23.8,0.41,0.7,2.6,0.27,9.1,21.2,0.43,6.1,8.2,0.74,2.0,4.2,6.2,12.0,2.3,0.3,3.7,3.3,26.4,,108,104
1989,9,DET,Joe Dumars,25,17,17,620,9.2,20.3,0.46,0.1,1.0,0.08,9.1,19.3,0.48,7.6,8.8,0.86,1.0,2.9,3.8,8.4,1.0,0.1,2.7,2.7,26.1,,117,108
1989,9,DET,Bill Laimbeer,31,17,17,497,7.2,15.4,0.46,1.6,4.6,0.36,5.5,10.9,0.51,2.7,3.4,0.81,2.8,12.4,15.2,3.4,0.7,0.9,2.1,6.0,18.7,,115,102
1989,9,DET,Mark Aguirre,29,17,17,462,10.4,21.3,0.49,0.9,3.4,0.28,9.5,17.9,0.53,3.3,4.4,0.74,3.0,5.7,8.8,3.3,0.9,0.4,2.3,4.4,25.0,,112,106
1989,9,DET,Dennis Rodman,27,17,0,409,4.9,9.2,0.53,0.0,0.5,0.0,4.9,8.7,0.56,3.2,4.6,0.69,7.4,15.1,22.4,2.1,0.8,1.6,3.2,7.7,12.9,,113,99
1989,9,DET,John Salley,24,17,0,392,8.0,13.6,0.59,0.0,0.0,,8.0,13.6,0.59,5.0,7.4,0.67,4.7,6.2,10.9,1.2,1.2,3.4,1.7,8.0,20.9,,127,102
1989,9,DET,Vinnie Johnson,32,17,0,372,13.2,29.0,0.46,1.5,3.5,0.42,11.8,25.6,0.46,6.8,9.0,0.76,2.3,4.2,6.5,6.2,0.6,0.4,3.0,4.6,34.7,,112,108
1989,9,DET,Rick Mahorn,30,17,17,360,6.0,10.4,0.58,0.0,0.0,,6.0,10.4,0.58,2.6,3.9,0.65,4.5,8.6,13.1,1.1,1.4,2.0,1.7,8.9,14.6,,122,102
1989,9,DET,James Edwards,33,17,0,317,6.8,14.5,0.47,0.0,0.2,0.0,6.8,14.3,0.48,6.8,8.7,0.78,1.9,4.3,6.1,2.0,0.2,1.4,2.6,9.0,20.4,,111,107
1989,9,DET,John Long,32,4,0,8,6.8,6.8,1.0,0.0,0.0,,6.8,6.8,1.0,20.3,20.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,,233,112
1989,9,DET,Micheal Williams,22,4,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,18.0,18.0,1.0,9.0,9.0,18.0,18.0,9.0,0.0,0.0,9.0,18.0,,228,88
1989,9,DET,Fennis Dembo,23,2,0,4,13.5,13.5,1.0,0.0,0.0,,13.5,13.5,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.5,27.0,,68,112
