Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1994,14,1791,LAL,Los Angeles Lakers,George Lynch,"September 3, 1970",23.0,NBA,SF,71.0,46.0,1762.0,8.3,16.4,0.51,0.0,0.1,0.0,8.3,16.2,0.51,2.8,4.7,0.6,6.3,5.4,11.7,2.7,2.9,0.8,2.5,5.1,19.4,110.0,108.0
1995,14,1791,LAL,Los Angeles Lakers,George Lynch,"September 3, 1970",24.0,NBA,SF,56.0,15.0,953.0,7.3,15.6,0.47,0.2,1.1,0.14,7.1,14.5,0.49,3.3,4.6,0.72,4.0,5.8,9.7,3.3,2.7,0.5,3.9,4.6,18.0,99.0,109.0
1996,14,1791,LAL,Los Angeles Lakers,George Lynch,"September 3, 1970",25.0,NBA,SF,76.0,6.0,1012.0,6.0,14.0,0.43,0.2,0.7,0.31,5.8,13.3,0.44,2.7,4.1,0.66,4.2,6.5,10.7,2.6,2.4,0.5,2.1,5.4,14.9,104.0,106.0
1997,15,1791,VAN,Vancouver Grizzlies,George Lynch,"September 3, 1970",26.0,NBA,SF,41.0,27.0,1059.0,7.0,14.9,0.47,0.4,1.6,0.26,6.6,13.3,0.5,3.1,5.0,0.62,5.0,8.4,13.4,3.9,3.2,0.9,3.3,5.0,17.5,102.0,107.0
1998,15,1791,VAN,Vancouver Grizzlies,George Lynch,"September 3, 1970",27.0,NBA,SF,82.0,0.0,1493.0,8.7,18.0,0.48,0.3,1.0,0.3,8.3,17.0,0.49,3.9,5.5,0.7,5.1,7.5,12.6,4.3,2.3,1.4,3.6,5.6,21.5,105.0,109.0
1999,23,1791,PHI,Philadelphia 76Ers,George Lynch,"September 3, 1970",28.0,NBA,SF,43.0,43.0,1315.0,6.1,14.4,0.42,0.4,0.9,0.39,5.7,13.4,0.42,2.2,3.5,0.63,4.5,7.0,11.5,3.1,3.5,0.9,3.3,5.8,14.7,95.0,95.0
2000,23,1791,PHI,Philadelphia 76Ers,George Lynch,"September 3, 1970",29.0,NBA,SF,75.0,75.0,2416.0,6.4,13.8,0.46,0.3,0.8,0.42,6.0,13.0,0.46,2.4,3.9,0.62,4.6,7.8,12.5,2.9,2.6,0.8,2.6,5.0,15.5,103.0,98.0
2001,23,1791,PHI,Philadelphia 76Ers,George Lynch,"September 3, 1970",30.0,NBA,SF,82.0,80.0,2649.0,5.5,12.3,0.44,0.3,1.1,0.26,5.2,11.2,0.46,2.5,3.4,0.72,4.0,7.8,11.8,2.8,2.0,0.6,2.2,4.4,13.7,105.0,99.0
2002,4,1791,CHO,Charlotte Hornets,George Lynch,"September 3, 1970",31.0,NBA,SF,45.0,18.0,893.0,4.4,11.9,0.37,0.1,0.4,0.17,4.3,11.5,0.38,1.5,2.4,0.62,4.2,7.0,11.2,3.2,2.4,0.8,2.5,4.5,10.3,90.0,102.0
2003,19,1791,NOH,New Orleans Hornets,George Lynch,"September 3, 1970",32.0,NBA,SG,81.0,32.0,1497.0,5.3,12.9,0.41,1.0,2.8,0.35,4.3,10.0,0.42,1.5,2.7,0.55,5.0,7.7,12.7,3.7,2.4,0.7,1.9,4.9,13.0,106.0,100.0
2004,19,1791,NOH,New Orleans Hornets,George Lynch,"September 3, 1970",33.0,NBA,SF,78.0,51.0,1701.0,4.7,11.9,0.4,1.4,4.4,0.31,3.4,7.5,0.45,1.1,1.6,0.67,3.0,6.8,9.9,3.7,1.5,0.6,2.0,5.0,11.9,101.0,103.0
2005,19,1791,NOH,New Orleans Hornets,George Lynch,"September 3, 1970",34.0,NBA,SF,44.0,27.0,933.0,4.0,11.1,0.36,0.6,2.2,0.3,3.3,8.9,0.38,1.0,1.4,0.74,3.2,7.0,10.2,5.2,1.9,0.7,3.3,4.9,9.6,86.0,107.0
