Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,22,2237,ORL,Orlando Magic,Zaza Pachulia,1984-02-10,19.0,NBA,C,59.0,2.0,11.3,1.2,3.0,0.39,0.0,0.0,,1.2,3.0,0.39,0.39,1.0,1.5,0.64,1.2,1.8,2.9,0.2,0.4,0.2,0.6,1.5,3.3
2005,17,2237,MIL,Milwaukee Bucks,Zaza Pachulia,1984-02-10,20.0,NBA,C,74.0,4.0,18.9,2.2,4.8,0.45,0.0,0.0,0.0,2.2,4.8,0.45,0.45,1.9,2.5,0.75,1.8,3.3,5.1,0.8,0.6,0.5,0.9,2.2,6.2
2006,1,2237,ATL,Atlanta Hawks,Zaza Pachulia,1984-02-10,21.0,NBA,C,78.0,78.0,31.4,3.9,8.7,0.45,0.0,0.0,0.0,3.9,8.7,0.45,0.45,3.8,5.2,0.74,3.4,4.5,7.9,1.7,1.1,0.5,2.3,3.7,11.7
2007,1,2237,ATL,Atlanta Hawks,Zaza Pachulia,1984-02-10,22.0,NBA,C,72.0,47.0,28.1,4.0,8.5,0.47,0.0,0.0,0.0,4.0,8.5,0.48,0.47,4.1,5.2,0.79,2.8,4.2,6.9,1.5,1.1,0.5,2.3,3.7,12.2
2008,1,2237,ATL,Atlanta Hawks,Zaza Pachulia,1984-02-10,23.0,NBA,C,62.0,5.0,15.2,1.7,4.0,0.44,0.0,0.0,0.0,1.7,3.9,0.44,0.44,1.7,2.5,0.71,1.4,2.6,4.0,0.6,0.4,0.2,1.1,2.3,5.2
2009,1,2237,ATL,Atlanta Hawks,Zaza Pachulia,1984-02-10,24.0,NBA,C,77.0,26.0,19.1,2.1,4.2,0.5,0.0,0.0,0.0,2.1,4.1,0.5,0.5,2.1,3.0,0.71,2.2,3.4,5.7,0.7,0.5,0.3,1.2,2.7,6.2
2010,1,2237,ATL,Atlanta Hawks,Zaza Pachulia,1984-02-10,25.0,NBA,C,78.0,1.0,14.0,1.5,3.2,0.49,0.0,0.1,0.0,1.5,3.1,0.5,0.49,1.2,1.8,0.65,1.5,2.3,3.8,0.5,0.5,0.4,0.7,2.4,4.3
2011,1,2237,ATL,Atlanta Hawks,Zaza Pachulia,1984-02-10,26.0,NBA,C,79.0,7.0,15.7,1.4,2.9,0.46,0.0,0.0,,1.4,2.9,0.46,0.46,1.7,2.3,0.75,1.5,2.7,4.2,0.7,0.4,0.3,0.9,2.3,4.4
2012,1,2237,ATL,Atlanta Hawks,Zaza Pachulia,1984-02-10,27.0,NBA,C,58.0,44.0,28.3,2.9,5.8,0.5,0.0,0.0,,2.9,5.8,0.5,0.5,2.0,2.7,0.74,2.7,5.2,7.9,1.4,0.9,0.5,1.4,3.0,7.8
2013,1,2237,ATL,Atlanta Hawks,Zaza Pachulia,1984-02-10,28.0,NBA,C,52.0,15.0,21.8,2.2,4.6,0.47,0.0,0.1,0.0,2.2,4.6,0.48,0.47,1.5,2.0,0.76,2.5,3.9,6.5,1.5,0.7,0.2,1.3,2.5,5.9
2014,17,2237,MIL,Milwaukee Bucks,Zaza Pachulia,1984-02-10,29.0,NBA,C,53.0,43.0,25.0,2.8,6.6,0.43,0.0,0.0,0.0,2.8,6.6,0.43,0.43,2.1,2.5,0.85,2.7,3.6,6.3,2.6,0.8,0.3,1.7,2.3,7.7
2015,17,2237,MIL,Milwaukee Bucks,Zaza Pachulia,1984-02-10,30.0,NBA,C,73.0,45.0,23.7,3.3,7.2,0.45,0.0,0.0,0.0,3.3,7.2,0.46,0.45,1.7,2.2,0.79,2.7,4.2,6.8,2.4,1.1,0.3,1.8,2.3,8.3
2016,7,2237,DAL,Dallas Mavericks,Zaza Pachulia,1984-02-10,31.0,NBA,C,76.0,69.0,26.4,2.9,6.2,0.47,0.0,0.0,0.0,2.9,6.1,0.47,0.47,2.8,3.6,0.77,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4,8.6
2017,10,2237,GSW,Golden State Warriors,Zaza Pachulia,1984-02-10,32.0,NBA,C,70.0,70.0,18.1,2.3,4.4,0.53,0.0,0.0,0.0,2.3,4.4,0.54,0.53,1.4,1.8,0.78,2.0,3.9,5.9,1.9,0.8,0.5,1.2,2.4,6.1
2018,10,2237,GSW,Golden State Warriors,Zaza Pachulia,1984-02-10,33.0,NBA,C,69.0,57.0,14.1,2.2,3.8,0.56,0.0,0.0,0.0,2.2,3.8,0.57,0.56,1.1,1.3,0.81,1.3,3.4,4.7,1.6,0.6,0.2,1.0,1.8,5.4
2019,9,2237,DET,Detroit Pistons,Zaza Pachulia,1984-02-10,34.0,NBA,C,68.0,3.0,12.9,1.3,2.8,0.44,0.0,0.1,0.0,1.3,2.8,0.45,0.44,1.4,1.8,0.78,1.5,2.4,3.9,1.3,0.5,0.3,0.8,2.2,3.9
