Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1974-75,24.0,HOU,NBA,C,55.0,,897.0,140.0,279.0,0.502,,,,140.0,279.0,0.502,0.502,45.0,55.0,0.818,80.0,195.0,275.0,88.0,36.0,36.0,,99.0,325.0,,0.0
1975-76,25.0,TOT,NBA,C,72.0,,1411.0,199.0,403.0,0.494,,,,199.0,403.0,0.494,0.494,87.0,120.0,0.725,171.0,326.0,497.0,115.0,44.0,25.0,,169.0,485.0,,0.0
1975-76,25.0,HOU,NBA,C,6.0,,51.0,5.0,13.0,0.385,,,,5.0,13.0,0.385,0.385,0.0,0.0,,5.0,13.0,18.0,10.0,0.0,0.0,,6.0,10.0,,0.0
1975-76,25.0,POR,NBA,C,66.0,,1360.0,194.0,390.0,0.497,,,,194.0,390.0,0.497,0.497,87.0,120.0,0.725,166.0,313.0,479.0,105.0,44.0,25.0,,163.0,475.0,,0.0
1976-77,26.0,ATL,NBA,PF,44.0,,945.0,147.0,305.0,0.482,,,,147.0,305.0,0.482,0.482,67.0,88.0,0.761,78.0,183.0,261.0,63.0,36.0,24.0,,141.0,361.0,,0.0
1977-78,27.0,ATL,NBA,PF,75.0,,2325.0,387.0,854.0,0.453,,,,387.0,854.0,0.453,0.453,175.0,214.0,0.818,180.0,510.0,690.0,190.0,78.0,57.0,148.0,230.0,949.0,,0.0
1978-79,28.0,ATL,NBA,PF,81.0,,2205.0,372.0,756.0,0.492,,,,372.0,756.0,0.492,0.492,108.0,132.0,0.818,190.0,401.0,591.0,184.0,79.0,47.0,145.0,264.0,852.0,,1.0
1979-80,29.0,ATL,NBA,PF,82.0,,1853.0,304.0,605.0,0.502,3.0,8.0,0.375,301.0,597.0,0.504,0.505,150.0,182.0,0.824,148.0,348.0,496.0,144.0,74.0,29.0,121.0,205.0,761.0,,0.0
1980-81,30.0,ATL,NBA,C,74.0,,2309.0,333.0,637.0,0.523,1.0,4.0,0.25,332.0,633.0,0.524,0.524,222.0,278.0,0.799,165.0,396.0,561.0,168.0,73.0,32.0,161.0,289.0,889.0,,0.0
1981-82,31.0,ATL,NBA,PF,49.0,42.0,1317.0,178.0,370.0,0.481,4.0,10.0,0.4,174.0,360.0,0.483,0.486,96.0,126.0,0.762,89.0,231.0,320.0,142.0,36.0,34.0,87.0,156.0,456.0,,0.0
1982-83,32.0,TOT,NBA,PF,77.0,4.0,1416.0,163.0,390.0,0.418,5.0,21.0,0.238,158.0,369.0,0.428,0.424,69.0,94.0,0.734,81.0,280.0,361.0,95.0,38.0,14.0,107.0,189.0,400.0,,0.0
1982-83,32.0,ATL,NBA,PF,46.0,3.0,860.0,91.0,244.0,0.373,2.0,14.0,0.143,89.0,230.0,0.387,0.377,46.0,62.0,0.742,53.0,175.0,228.0,59.0,29.0,8.0,73.0,110.0,230.0,,0.0
1982-83,32.0,SEA,NBA,PF,31.0,1.0,556.0,72.0,146.0,0.493,3.0,7.0,0.429,69.0,139.0,0.496,0.503,23.0,32.0,0.719,28.0,105.0,133.0,36.0,9.0,6.0,34.0,79.0,170.0,,0.0
1983-84,33.0,SEA,NBA,PF,79.0,0.0,1153.0,114.0,237.0,0.481,1.0,4.0,0.25,113.0,233.0,0.485,0.483,61.0,78.0,0.782,50.0,170.0,220.0,99.0,24.0,16.0,52.0,144.0,290.0,,0.0
