PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Marc Gasol,29,7,7,299,8.5,21.0,0.405,0.0,0.2,0.0,8.5,20.8,0.409,4.9,6.1,0.794,2.3,7.4,9.8,5.6,2.2,1.1,2.2,4.9,21.9,,101,107
Mike Conley,26,7,7,267,8.9,20.6,0.431,0.6,5.5,0.111,8.3,15.2,0.547,4.0,5.3,0.769,1.0,5.5,6.5,11.1,2.8,0.2,3.0,2.8,22.5,,105,108
Zach Randolph,32,6,6,234,9.7,24.0,0.40399999999999997,0.0,0.2,0.0,9.7,23.8,0.408,5.8,9.5,0.61,3.9,8.1,12.0,3.2,1.2,0.2,2.3,3.0,25.2,,96,110
Tony Allen,32,7,1,230,8.2,16.9,0.486,0.0,1.6,0.0,8.2,15.3,0.5379999999999999,3.8,4.9,0.762,5.4,7.3,12.7,2.3,2.8,0.2,2.8,5.4,20.2,,106,106
Courtney Lee,28,7,7,224,6.0,14.5,0.41700000000000004,1.4,4.6,0.316,4.6,9.9,0.46299999999999997,3.4,4.3,0.778,0.7,2.7,3.4,2.7,1.2,0.5,1.4,4.8,16.9,,105,114
Mike Miller,33,7,1,173,4.7,13.1,0.35700000000000004,4.4,9.1,0.483,0.3,4.1,0.077,2.2,2.8,0.778,0.6,7.5,8.1,2.8,1.9,0.0,1.6,5.0,15.9,,109,109
Beno Udrih,31,7,0,115,9.9,21.1,0.467,1.9,5.6,0.33299999999999996,8.0,15.5,0.515,4.2,6.1,0.6920000000000001,0.9,4.7,5.6,5.6,1.4,0.0,4.2,5.2,25.8,,100,112
Tayshaun Prince,33,7,6,113,4.8,12.4,0.385,0.5,1.9,0.25,4.3,10.5,0.409,0.0,0.0,,1.9,2.9,4.8,2.9,0.5,0.0,0.5,3.8,10.0,,96,116
Kosta Koufos,24,7,0,45,8.4,19.2,0.43799999999999994,0.0,0.0,,8.4,19.2,0.43799999999999994,4.8,4.8,1.0,8.4,9.6,18.0,2.4,2.4,3.6,3.6,8.4,21.6,,105,102
James Johnson,26,3,0,28,9.7,29.0,0.33299999999999996,3.9,9.7,0.4,5.8,19.3,0.3,13.5,19.3,0.7,7.7,3.9,11.6,0.0,1.9,0.0,0.0,5.8,36.7,,115,111
Ed Davis,24,7,0,25,6.5,21.6,0.3,0.0,0.0,,6.5,21.6,0.3,0.0,2.2,0.0,17.3,15.1,32.4,0.0,2.2,6.5,4.3,4.3,13.0,,80,96
Jon Leuer,24,3,0,23,7.0,16.4,0.429,2.3,4.7,0.5,4.7,11.7,0.4,4.7,4.7,1.0,4.7,14.1,18.8,4.7,2.3,0.0,0.0,4.7,21.1,,136,102
Jamaal Franklin,22,2,0,4,0.0,27.0,0.0,0.0,0.0,,0.0,27.0,0.0,13.5,27.0,0.5,0.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,13.5,,42,108
