PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Josh McRoberts,26,4,4,154,5.2,11.3,0.455,2.8,5.8,0.47100000000000003,2.4,5.5,0.43799999999999994,2.8,3.4,0.8,0.3,8.9,9.3,5.2,1.4,0.3,2.1,4.5,15.8,,116,112
Kemba Walker,23,4,4,153,9.0,19.0,0.473,4.2,8.3,0.5,4.8,10.7,0.452,4.8,6.2,0.778,0.3,4.8,5.2,8.3,2.8,1.0,5.2,2.1,27.0,,109,109
Gerald Henderson,26,4,4,119,6.2,16.5,0.37799999999999995,0.0,4.0,0.0,6.2,12.5,0.5,4.9,7.6,0.647,0.4,6.7,7.1,4.0,1.8,0.4,2.7,5.3,17.4,,88,111
Al Jefferson,29,3,3,106,13.0,26.5,0.491,0.0,0.0,,13.0,26.5,0.491,2.0,2.5,0.8,3.0,11.0,14.0,1.0,0.5,2.5,0.5,3.5,28.0,,106,110
Gary Neal,29,4,0,104,9.2,26.0,0.353,2.0,9.2,0.222,7.1,16.8,0.424,2.5,3.6,0.7140000000000001,1.5,2.5,4.1,2.0,0.0,0.0,4.1,4.6,22.9,,79,118
Michael Kidd-Gilchrist,20,4,4,91,8.1,15.7,0.519,0.0,0.6,0.0,8.1,15.1,0.5379999999999999,3.5,5.8,0.6,4.7,10.5,15.1,3.5,0.0,1.2,4.7,7.6,19.8,,99,113
Chris Douglas-Roberts,27,4,0,70,8.3,12.1,0.688,3.0,6.1,0.5,5.3,6.1,0.875,9.1,10.6,0.857,1.5,4.5,6.1,1.5,0.0,0.0,3.0,8.3,28.8,,144,117
Cody Zeller,21,4,0,53,3.0,9.0,0.33299999999999996,0.0,0.0,,3.0,9.0,0.33299999999999996,2.0,4.0,0.5,5.0,4.0,9.0,2.0,0.0,3.0,2.0,3.0,8.0,,89,112
Bismack Biyombo,21,3,1,48,3.3,5.5,0.6,0.0,0.0,,3.3,5.5,0.6,2.2,6.6,0.33299999999999996,5.5,6.6,12.1,1.1,0.0,2.2,0.0,4.4,8.8,,130,113
Luke Ridnour,32,4,0,36,5.9,19.1,0.308,2.9,8.8,0.33299999999999996,2.9,10.3,0.28600000000000003,0.0,0.0,,0.0,5.9,5.9,17.7,0.0,1.5,5.9,1.5,14.7,,88,114
Anthony Tolliver,28,4,0,21,2.5,5.0,0.5,2.5,5.0,0.5,0.0,0.0,,7.6,7.6,1.0,2.5,7.6,10.1,2.5,0.0,0.0,0.0,5.0,15.1,,195,116
Jannero Pargo,34,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,17.7,17.7,17.7,0.0,0.0,17.7,0.0,0.0,,42,113
D.J. White,27,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,35.3,35.3,0.0,0.0,0.0,17.7,0.0,0.0,,0,107
