PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Stephen Curry,25,7,7,296,8.6,19.5,0.44,3.7,9.6,0.386,4.9,9.9,0.49200000000000005,6.2,7.1,0.8809999999999999,0.7,3.5,4.2,9.9,2.0,0.2,4.4,3.0,27.0,,119.0,116.0
Klay Thompson,23,7,7,257,7.7,18.9,0.408,3.1,8.5,0.364,4.6,10.4,0.444,3.7,4.6,0.792,0.8,3.9,4.6,4.8,1.4,1.0,2.9,4.6,22.2,,107.0,117.0
Andre Iguodala,30,7,7,248,6.4,12.4,0.516,1.6,3.0,0.5329999999999999,4.8,9.4,0.511,4.0,6.6,0.606,1.0,5.6,6.6,6.2,1.8,0.4,4.2,3.8,18.4,,107.0,115.0
Draymond Green,23,7,4,228,6.1,13.1,0.467,1.7,6.3,0.276,4.4,6.8,0.645,4.1,5.2,0.792,3.9,8.7,12.6,4.4,2.6,2.6,3.7,7.2,18.1,,112.0,109.0
David Lee,30,7,7,217,9.4,17.6,0.532,0.0,0.0,,9.4,17.6,0.532,3.4,4.4,0.789,5.5,9.2,14.7,4.1,0.9,0.0,3.9,6.4,22.2,,111.0,115.0
Harrison Barnes,21,7,0,156,6.1,15.3,0.396,2.5,6.7,0.381,3.5,8.6,0.40700000000000003,2.9,5.1,0.563,2.2,6.7,8.9,2.5,0.3,1.0,1.6,4.1,17.5,,107.0,117.0
Jermaine O'Neal,35,7,3,84,10.6,18.9,0.563,0.0,0.0,,10.6,18.9,0.563,3.5,4.7,0.75,7.1,7.1,14.2,0.6,0.6,1.8,2.4,7.1,24.8,,119.0,115.0
Marreese Speights,26,7,0,68,13.9,26.3,0.528,0.0,0.0,,13.9,26.3,0.528,4.4,8.8,0.5,6.6,9.5,16.1,2.2,1.5,2.9,1.5,8.8,32.2,,115.0,110.0
Jordan Crawford,25,6,0,57,10.5,28.8,0.364,1.7,6.1,0.28600000000000003,8.7,22.7,0.385,9.6,12.2,0.7859999999999999,3.5,4.4,7.8,1.7,0.9,0.0,4.4,6.1,32.3,,96.0,118.0
Steve Blake,33,6,0,45,4.4,13.3,0.33299999999999996,3.3,11.0,0.3,1.1,2.2,0.5,0.0,1.1,0.0,1.1,3.3,4.4,2.2,0.0,0.0,2.2,2.2,12.1,,88.0,121.0
Hilton Armstrong,29,7,0,17,11.7,23.4,0.5,0.0,2.9,0.0,11.7,20.5,0.5710000000000001,0.0,5.8,0.0,8.8,2.9,11.7,5.8,0.0,5.8,11.7,17.5,23.4,,76.0,114.0
Ognjen Kuzmić,23,3,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,6.2,18.6,24.8,0.0,0.0,0.0,0.0,12.4,0.0,,219.0,110.0
Nemanja Nedović,22,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
