PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Giannis Antetokounmpo,22,6,243,21.9,0.563,0.08900000000000001,0.41100000000000003,4.6,25.1,14.1,20.6,2.8,4.0,13.1,29.9,,0.1,0.6,0.7,0.138,,3.8,2.8,6.6,0.5
Khris Middleton,25,6,231,12.8,0.496,0.244,0.282,0.0,15.7,7.3,23.4,2.8,0.0,11.1,20.4,,0.0,0.4,0.4,0.08800000000000001,,-0.9,1.8,1.0,0.2
Tony Snell,25,6,185,10.8,0.682,0.705,0.0,1.2,8.4,4.6,8.0,0.3,0.5,4.3,11.9,,0.3,0.2,0.5,0.14,,1.2,0.4,1.5,0.2
Malcolm Brogdon,24,6,183,8.1,0.491,0.382,0.0,1.8,16.3,8.5,19.0,0.9,1.1,17.9,17.5,,-0.2,0.3,0.1,0.02,,-2.5,-0.8,-3.3,-0.1
Matthew Dellavedova,26,6,159,6.9,0.507,0.39,0.244,0.7,9.0,4.5,12.1,0.3,0.0,13.4,15.7,,-0.1,0.2,0.1,0.028999999999999998,,-2.8,-1.8,-4.6,-0.1
Greg Monroe,26,6,141,24.3,0.615,0.0,0.588,13.5,24.8,18.8,13.3,3.0,2.0,14.6,25.4,,0.3,0.3,0.7,0.22899999999999998,,3.1,2.3,5.4,0.3
Thon Maker,19,6,116,13.6,0.488,0.32299999999999995,0.355,7.7,12.3,9.8,16.6,2.3,9.1,18.2,18.0,,0.0,0.3,0.2,0.1,,-2.7,4.5,1.8,0.1
Jason Terry,39,6,68,6.7,0.40700000000000003,0.556,0.055999999999999994,3.3,11.4,7.1,11.5,2.3,1.4,9.8,14.3,,-0.1,0.1,0.0,0.032,,-3.7,2.0,-1.7,0.0
Michael Beasley,28,4,48,3.3,0.391,0.25,0.2,4.7,18.9,11.3,3.6,1.1,2.0,8.4,23.6,,-0.2,0.1,-0.1,-0.083,,-5.1,-1.3,-6.4,-0.1
Mirza Teletović,31,3,27,-3.5,0.25,0.667,0.0,0.0,14.4,6.7,0.0,2.0,0.0,14.3,12.4,,-0.1,0.0,-0.1,-0.106,,-9.5,-2.6,-12.2,-0.1
Spencer Hawes,28,3,17,10.2,0.5,0.4,0.0,13.2,15.3,14.1,9.7,0.0,5.7,16.7,16.8,,0.0,0.0,0.0,0.07400000000000001,,-1.9,-0.1,-2.0,0.0
John Henson,26,2,12,8.1,0.33799999999999997,0.0,0.25,18.7,21.6,20.0,0.0,4.4,0.0,18.4,21.6,,0.0,0.0,0.0,-0.044000000000000004,,-6.2,-5.1,-11.3,0.0
Rashad Vaughn,20,3,10,18.8,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,,0.0,0.0,0.0,0.174,,7.7,-1.2,6.6,0.0
