PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
DeAndre Jordan,28,7,264,17.3,0.631,0.016,0.9179999999999999,11.7,37.6,24.3,3.2,0.6,2.2,16.6,18.7,,0.3,0.4,0.7,0.128,,0.8,-0.1,0.7,0.2
Chris Paul,31,7,260,27.8,0.5920000000000001,0.281,0.244,1.9,15.6,8.6,52.9,2.5,0.4,11.3,31.2,,1.0,0.4,1.3,0.24600000000000002,,8.0,2.3,10.4,0.8
Luc Mbah a Moute,30,7,224,10.6,0.512,0.37200000000000005,0.465,5.5,14.6,9.9,4.6,1.9,1.7,5.5,11.8,,0.2,0.3,0.5,0.098,,-0.4,1.8,1.3,0.2
J.J. Redick,32,7,206,4.8,0.544,0.52,0.4,0.0,7.6,3.7,4.4,0.5,0.0,18.1,16.8,,-0.2,0.1,0.0,-0.01,,-3.3,-2.1,-5.4,-0.2
Jamal Crawford,36,7,196,10.6,0.498,0.301,0.145,1.3,4.7,2.9,11.4,1.1,0.5,9.3,23.9,,-0.1,0.2,0.1,0.012,,-0.8,-1.2,-2.0,0.0
Raymond Felton,32,7,127,12.4,0.57,0.281,0.156,2.0,8.2,5.0,12.3,2.5,0.0,8.1,14.1,,0.2,0.1,0.3,0.115,,0.3,2.1,2.5,0.1
Paul Pierce,39,7,101,7.0,0.569,0.556,0.055999999999999994,2.5,15.5,8.8,10.2,1.1,0.0,17.8,10.7,,0.0,0.1,0.1,0.059000000000000004,,-1.1,1.4,0.3,0.1
Blake Griffin,27,3,99,20.1,0.564,0.11800000000000001,0.13699999999999998,3.8,19.8,11.6,14.0,1.1,1.0,10.0,29.2,,0.1,0.1,0.2,0.092,,4.8,-0.6,4.2,0.2
Marreese Speights,29,7,98,15.1,0.556,0.541,0.27,5.1,21.3,13.0,5.1,1.1,2.9,6.8,21.8,,0.1,0.1,0.2,0.115,,1.8,-0.2,1.6,0.1
Austin Rivers,24,3,90,3.1,0.446,0.5,0.077,1.4,10.2,5.7,3.4,0.6,1.1,15.7,17.1,,-0.2,0.1,-0.1,-0.062,,-3.6,-1.2,-4.8,-0.1
Wesley Johnson,29,3,11,6.7,0.568,,,0.0,23.8,11.6,0.0,4.9,0.0,0.0,3.9,,0.0,0.0,0.0,0.124,,-3.8,4.0,0.2,0.0
Brandon Bass,31,1,4,25.5,0.33299999999999996,0.0,0.0,31.0,0.0,15.9,0.0,13.4,0.0,0.0,36.1,,0.0,0.0,0.0,0.028999999999999998,,4.3,1.3,5.6,0.0
