PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
LeBron James,32,18,744,30.1,0.649,0.27899999999999997,0.42200000000000004,3.1,21.6,12.8,33.8,2.3,2.6,13.7,31.6,,3.2,1.1,4.3,0.275,,7.7,2.1,9.8,2.2
Kyrie Irving,24,18,653,21.3,0.573,0.319,0.22699999999999998,2.4,6.5,4.6,24.7,1.7,1.0,10.6,31.1,,1.6,0.4,2.0,0.147,,4.0,-1.8,2.2,0.7
Kevin Love,28,18,578,19.7,0.604,0.509,0.344,7.6,29.7,19.3,7.5,1.8,2.3,11.0,21.8,,1.3,0.9,2.1,0.17800000000000002,,3.5,-0.3,3.2,0.8
Tristan Thompson,25,18,562,14.5,0.625,0.0,0.652,15.1,16.0,15.5,6.1,0.8,1.9,15.1,11.1,,1.3,0.4,1.8,0.15,,0.7,-0.9,-0.1,0.3
J.R. Smith,31,18,487,9.9,0.698,0.8079999999999999,0.111,1.3,8.4,5.0,3.6,1.3,1.0,10.4,10.6,,0.7,0.3,1.0,0.095,,-0.1,0.6,0.5,0.3
Kyle Korver,35,18,326,10.2,0.622,0.863,0.125,0.8,9.5,5.4,5.3,1.1,1.3,7.7,12.5,,0.4,0.2,0.6,0.094,,0.6,-1.0,-0.4,0.1
Iman Shumpert,26,17,275,9.9,0.5479999999999999,0.433,0.28300000000000003,2.7,16.5,10.0,7.6,1.8,0.9,8.2,11.9,,0.3,0.3,0.6,0.098,,-2.2,1.3,-0.9,0.1
Deron Williams,32,18,262,10.0,0.5670000000000001,0.484,0.172,1.4,8.5,5.1,19.4,1.9,0.3,19.8,14.6,,0.2,0.2,0.4,0.073,,-1.9,-0.5,-2.4,0.0
Richard Jefferson,36,14,179,7.6,0.547,0.5,0.737,6.9,9.3,8.1,5.1,0.6,1.4,13.7,14.5,,0.1,0.1,0.2,0.059000000000000004,,-3.5,-1.5,-5.0,-0.1
Channing Frye,33,12,154,21.3,0.698,0.65,0.11699999999999999,0.0,15.8,8.3,13.0,1.0,2.2,3.1,18.8,,0.6,0.1,0.7,0.23,,6.3,1.0,7.3,0.4
Derrick Williams,25,8,38,17.9,0.6609999999999999,0.33299999999999996,0.133,3.2,5.8,4.6,16.4,0.0,2.2,15.9,22.2,,0.1,0.0,0.1,0.11800000000000001,,4.2,-0.8,3.4,0.1
Dahntay Jones,36,10,33,14.9,0.6559999999999999,0.2,0.5,3.7,20.2,12.4,4.3,0.0,2.5,7.6,17.8,,0.1,0.0,0.1,0.177,,-2.0,0.3,-1.7,0.0
James Jones,36,8,30,-5.3,0.2,0.6,0.0,4.1,11.1,7.8,0.0,0.0,0.0,28.6,10.4,,-0.1,0.0,-0.1,-0.163,,-9.8,-4.6,-14.4,-0.1
