Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1559,16.0,1.0,6.35,0.5,1.35,0.37,0.0,0.0,0,0.5,1.35,0.37,0.37,0.1,0.25,0.4,0.8,0.7,1.45,0.15,0.1,0.2,0.05,0.7,1.1
