Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,5,333,CHI,Chicago Bulls,21.0,NBA,PF,74.0,74.0,2906.0,10.7,22.5,0.48,0.0,0.0,0.0,10.7,22.4,0.48,6.2,8.7,0.71,5.3,8.5,13.8,4.4,1.3,2.2,4.0,4.5,27.6,,103.0,106.0
2002,13,333,LAC,Los Angeles Clippers,22.0,NBA,PF,80.0,80.0,3020.0,9.4,17.8,0.53,0.0,0.0,,9.4,17.8,0.53,6.9,9.2,0.74,7.0,9.3,16.3,3.4,1.4,2.9,3.1,4.5,25.6,,120.0,103.0
2003,13,333,LAC,Los Angeles Clippers,23.0,NBA,PF,62.0,61.0,2454.0,9.7,19.3,0.5,0.0,0.0,0.0,9.7,19.2,0.5,5.2,7.6,0.68,6.1,9.0,15.1,3.4,1.5,3.4,3.4,4.4,24.5,,109.0,103.0
2004,13,333,LAC,Los Angeles Clippers,24.0,NBA,PF,69.0,68.0,2670.0,9.6,19.4,0.49,0.0,0.0,0.0,9.6,19.4,0.49,8.1,10.5,0.77,5.3,8.8,14.1,4.5,1.3,3.0,3.8,4.5,27.3,,114.0,106.0
2005,13,333,LAC,Los Angeles Clippers,25.0,NBA,PF,81.0,81.0,3001.0,11.3,22.4,0.5,0.0,0.1,0.0,11.3,22.4,0.5,6.5,8.7,0.75,5.3,8.5,13.8,3.7,1.1,3.0,3.3,4.3,29.1,,113.0,104.0
2006,13,333,LAC,Los Angeles Clippers,26.0,NBA,PF,79.0,79.0,3099.0,12.8,24.2,0.53,0.0,0.1,0.33,12.7,24.2,0.53,7.4,9.6,0.78,4.0,9.4,13.3,3.5,1.4,3.4,2.9,3.8,33.0,,116.0,100.0
2007,13,333,LAC,Los Angeles Clippers,27.0,NBA,PF,80.0,80.0,3077.0,11.1,20.8,0.53,0.0,0.0,1.0,11.1,20.8,0.53,6.0,7.9,0.76,4.6,8.2,12.8,4.0,1.3,3.1,3.5,4.1,28.2,,114.0,103.0
2008,13,333,LAC,Los Angeles Clippers,28.0,NBA,PF,8.0,6.0,274.0,9.9,21.7,0.46,0.0,0.0,,9.9,21.7,0.46,7.0,8.9,0.79,4.0,8.2,12.2,3.0,0.6,2.9,3.2,4.0,26.8,,104.0,108.0
2009,23,333,PHI,Philadelphia 76Ers,29.0,NBA,PF,29.0,23.0,920.0,9.5,21.2,0.45,0.0,0.0,,9.5,21.2,0.45,4.2,6.3,0.68,4.5,10.3,14.7,2.1,1.0,2.6,3.9,4.5,23.1,,97.0,105.0
2010,23,333,PHI,Philadelphia 76Ers,30.0,NBA,PF,76.0,57.0,2297.0,9.4,19.6,0.48,0.0,0.0,0.0,9.4,19.6,0.48,3.9,5.3,0.74,4.1,6.4,10.5,2.5,1.9,1.8,3.0,5.3,22.7,,104.0,109.0
2011,23,333,PHI,Philadelphia 76Ers,31.0,NBA,PF,81.0,81.0,2809.0,9.4,18.3,0.51,0.0,0.0,0.0,9.4,18.3,0.51,4.0,5.1,0.78,4.4,8.2,12.6,2.2,1.7,2.0,1.9,4.5,22.7,,114.0,103.0
2012,23,333,PHI,Philadelphia 76Ers,32.0,NBA,C,60.0,60.0,1732.0,8.9,18.0,0.49,0.0,0.0,0.0,8.9,17.9,0.5,2.6,3.6,0.73,4.5,8.8,13.3,3.0,1.8,3.0,2.0,5.4,20.4,,108.0,96.0
2013,7,333,DAL,Dallas Mavericks,33.0,NBA,C,72.0,18.0,1527.0,7.6,16.0,0.47,0.0,0.0,0.0,7.6,15.9,0.47,2.2,3.1,0.71,4.3,10.0,14.4,2.3,1.7,3.0,1.9,6.4,17.3,,105.0,102.0
2014,1,333,ATL,Atlanta Hawks,34.0,NBA,C,73.0,15.0,1414.0,6.4,11.9,0.54,0.0,0.1,0.0,6.4,11.8,0.54,2.2,3.4,0.65,3.5,9.5,12.9,2.7,1.4,3.2,2.2,6.9,15.0,,110.0,103.0
2015,1,333,ATL,Atlanta Hawks,35.0,NBA,C,36.0,4.0,486.0,4.4,10.0,0.44,0.0,0.1,0.0,4.4,9.9,0.45,1.3,2.4,0.52,2.9,7.6,10.5,2.3,1.8,2.6,1.9,5.7,10.1,,96.0,101.0
2016,23,333,PHI,Philadelphia 76Ers,36.0,NBA,C,17.0,1.0,225.0,6.8,15.7,0.43,0.0,0.2,0.0,6.8,15.5,0.44,1.7,2.0,0.89,2.0,11.8,13.7,3.9,2.0,1.7,2.4,7.0,15.2,,93.0,105.0
