Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,23,2882,PHI,Philadelphia 76Ers,22.0,NBA,PG,3.0,,2.0,0.3,1.0,0.33,0.0,0.7,0.0,0.3,0.3,1.0,0.33,0.0,0.0,,0.3,0.3,0.7,0.3,0.3,0.0,0.7,0.0,0.7
1985,23,2882,PHI,Philadelphia 76Ers,23.0,NBA,PG,4.0,0.0,7.0,0.5,1.8,0.29,0.0,0.0,,0.5,1.8,0.29,0.29,0.0,0.0,,0.3,0.0,0.3,1.3,0.3,0.0,0.8,0.5,1.0
1986,23,2882,PHI,Philadelphia 76Ers,24.0,NBA,SG,12.0,0.0,26.0,5.6,11.9,0.47,0.0,0.2,0.0,5.6,11.8,0.48,0.47,2.2,2.8,0.79,0.5,1.6,2.1,3.5,1.9,0.2,1.3,2.9,13.3
1987,5,2882,CHI,Chicago Bulls,25.0,NBA,PG,3.0,0.0,23.3,2.7,5.7,0.47,0.0,0.0,,2.7,5.7,0.47,0.47,1.3,1.3,1.0,0.7,1.0,1.7,5.3,0.3,0.0,0.7,3.7,6.7
1988,21,2882,SEA,Seattle Supersonics,26.0,NBA,PG,5.0,0.0,16.0,2.8,6.8,0.41,0.0,0.2,0.0,2.8,6.6,0.42,0.41,0.8,0.8,1.0,0.4,1.8,2.2,2.2,0.2,0.0,1.0,1.4,6.4
1989,21,2882,SEA,Seattle Supersonics,27.0,NBA,PG,8.0,1.0,25.1,4.9,10.3,0.48,0.1,0.5,0.25,4.8,9.8,0.49,0.48,2.1,2.5,0.85,0.4,1.3,1.6,6.1,2.1,0.0,1.4,2.8,12.0
1991,21,2882,SEA,Seattle Supersonics,29.0,NBA,PG,5.0,5.0,27.2,6.0,11.2,0.54,0.8,2.2,0.36,5.2,9.0,0.58,0.57,1.8,2.0,0.9,0.2,1.4,1.6,3.4,1.0,0.0,1.6,2.8,14.6
1992,14,2882,LAL,Los Angeles Lakers,30.0,NBA,PG,4.0,4.0,40.5,6.0,11.5,0.52,0.5,0.8,0.67,5.5,10.8,0.51,0.54,2.3,3.0,0.75,0.0,2.0,2.0,4.3,0.5,0.0,2.8,2.8,14.8
1993,14,2882,LAL,Los Angeles Lakers,31.0,NBA,PG,5.0,5.0,41.0,7.8,17.8,0.44,0.6,2.6,0.23,7.2,15.2,0.47,0.46,1.8,2.4,0.75,0.6,2.8,3.4,8.0,2.6,0.2,2.4,3.8,18.0
1995,14,2882,LAL,Los Angeles Lakers,33.0,NBA,PG,1.0,0.0,11.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,0.25,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
1996,14,2882,LAL,Los Angeles Lakers,34.0,NBA,PG,4.0,0.0,14.3,1.0,4.5,0.22,0.5,2.8,0.18,0.5,1.8,0.29,0.28,0.0,0.0,,0.3,0.5,0.8,1.0,0.5,0.0,0.8,1.0,2.5
1997,11,2882,HOU,Houston Rockets,35.0,NBA,SG,16.0,0.0,16.6,1.4,3.5,0.39,0.6,1.9,0.3,0.8,1.6,0.5,0.47,0.4,0.5,0.75,0.1,0.9,1.1,3.0,0.4,0.3,0.8,2.2,3.7
