OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2003,9,DET,82,19905,2744,6269,0.44,289,839,0.34,2455,5430,0.45,1413,1895,0.75,859,2528,3387,1501,568,355,1149,1904,7190
2003,3,NJN,82,19755,2757,6461,0.43,425,1185,0.36,2332,5276,0.44,1453,1941,0.75,932,2461,3393,1607,693,423,1358,1880,7392
2003,27,SAS,82,19830,2862,6703,0.43,354,1043,0.34,2508,5660,0.44,1334,1737,0.77,1029,2322,3351,1559,665,422,1231,1915,7412
2003,16,MIA,82,19830,2713,6208,0.44,406,1149,0.35,2307,5059,0.46,1598,2129,0.75,872,2587,3459,1482,626,436,1173,1671,7430
2003,19,NOH,82,19905,2857,6518,0.44,338,1001,0.34,2519,5517,0.46,1474,1925,0.77,909,2368,3277,1630,647,427,1196,1754,7526
2003,21,SEA,82,19855,2871,6424,0.45,472,1371,0.34,2399,5053,0.48,1351,1821,0.74,938,2462,3400,1703,500,409,1209,1671,7565
2003,29,UTA,82,19780,2751,6346,0.43,437,1252,0.35,2314,5094,0.45,1627,2143,0.76,1011,2120,3131,1601,723,427,1305,1950,7566
2003,11,HOU,82,19930,2891,6681,0.43,386,1113,0.35,2505,5568,0.45,1399,1805,0.78,979,2353,3332,1683,663,381,1082,1794,7567
2003,8,DEN,82,19730,2696,6087,0.44,420,1134,0.37,2276,4953,0.46,1768,2337,0.76,861,2443,3304,1764,742,538,1405,1789,7580
2003,30,WAS,82,19830,2877,6507,0.44,449,1242,0.36,2428,5265,0.46,1382,1792,0.77,949,2447,3396,1776,612,358,1171,1804,7585
2003,25,POR,82,19855,2942,6540,0.45,438,1285,0.34,2504,5255,0.48,1267,1659,0.76,912,2292,3204,1863,683,391,1270,1670,7589
2003,2,BOS,82,19830,2804,6450,0.44,463,1400,0.33,2341,5050,0.46,1560,2084,0.75,937,2750,3687,1824,617,367,1315,1798,7631
2003,12,IND,82,19905,2860,6690,0.43,407,1197,0.34,2453,5493,0.45,1527,1992,0.77,1006,2458,3464,1696,620,513,1258,1923,7654
2003,24,PHO,82,19805,2913,6658,0.44,436,1361,0.32,2477,5297,0.47,1479,1932,0.77,1031,2487,3518,1824,639,453,1309,1763,7741
2003,23,PHI,82,19855,2876,6363,0.45,453,1278,0.35,2423,5085,0.48,1547,2035,0.76,908,2400,3308,1809,639,521,1405,1885,7752
2003,7,DAL,82,19780,2926,6687,0.44,477,1401,0.34,2449,5286,0.46,1477,2032,0.73,1045,2682,3727,1781,547,322,1316,1746,7806
2003,26,SAC,82,19830,2991,7125,0.42,373,1166,0.32,2618,5959,0.44,1454,1962,0.74,1145,2614,3759,1759,684,356,1262,1635,7809
2003,18,MIN,82,19805,3005,6873,0.44,472,1362,0.35,2533,5511,0.46,1394,1853,0.75,974,2444,3418,1871,571,405,1116,1686,7876
2003,28,TOR,82,19805,3037,6592,0.46,370,986,0.38,2667,5606,0.48,1490,1964,0.76,976,2601,3577,1729,604,406,1125,1702,7934
2003,20,NYK,82,19855,2961,6478,0.46,358,1053,0.34,2603,5425,0.48,1691,2193,0.77,935,2613,3548,1732,627,308,1179,1631,7971
2003,1,ALT,82,19905,3015,6907,0.44,446,1243,0.36,2569,5664,0.45,1530,2013,0.76,1073,2420,3493,1771,738,409,1068,1668,8006
2003,13,LAC,82,19755,3035,6787,0.45,454,1244,0.36,2581,5543,0.47,1507,1946,0.77,1046,2460,3506,1840,652,418,1152,1844,8031
2003,14,LAL,82,19930,2976,6725,0.44,465,1223,0.38,2511,5502,0.46,1622,2133,0.76,957,2495,3452,1753,644,311,1190,1916,8039
2003,22,ORL,82,19805,3007,6602,0.46,405,1211,0.33,2602,5391,0.48,1648,2150,0.77,970,2596,3566,1837,643,411,1341,1823,8067
2003,17,MIL,82,19905,3043,6642,0.46,479,1278,0.38,2564,5364,0.48,1574,2114,0.74,1021,2541,3562,1892,543,333,1182,1685,8139
2003,5,CHI,82,19930,2991,6817,0.44,431,1333,0.32,2560,5484,0.47,1794,2394,0.75,1117,2572,3689,1949,768,413,1208,1796,8207
2003,15,MEM,82,19930,3224,7008,0.46,431,1188,0.36,2793,5820,0.48,1381,1819,0.76,1126,2555,3681,1991,714,430,1213,1782,8260
2003,6,CLE,82,19830,3072,6786,0.45,428,1197,0.36,2644,5589,0.47,1712,2219,0.77,932,2491,3423,1972,802,494,1162,1709,8284
2003,10,GSW,82,19755,3240,7175,0.45,438,1177,0.37,2802,5998,0.47,1575,2084,0.76,1204,2388,3592,1934,710,491,1121,1936,8493
