Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1977-78,23.0,TOT,NBA,PG,73.0,,1213.0,215.0,538.0,0.4,,,,215.0,538.0,0.4,0.4,131.0,167.0,0.784,35.0,84.0,119.0,177.0,126.0,19.0,106.0,94.0,561.0,,0.0
1977-78,23.0,CLE,NBA,PG,22.0,,171.0,19.0,56.0,0.339,,,,19.0,56.0,0.339,0.339,12.0,16.0,0.75,2.0,9.0,11.0,32.0,12.0,1.0,14.0,10.0,50.0,,0.0
1977-78,23.0,NJN,NBA,PG,51.0,,1042.0,196.0,482.0,0.407,,,,196.0,482.0,0.407,0.407,119.0,151.0,0.788,33.0,75.0,108.0,145.0,114.0,18.0,92.0,84.0,511.0,,0.0
1978-79,24.0,NJN,NBA,PG,82.0,,2260.0,401.0,960.0,0.418,,,,401.0,960.0,0.418,0.418,213.0,274.0,0.777,74.0,141.0,215.0,365.0,201.0,40.0,244.0,209.0,1015.0,,1.0
1979-80,25.0,NJN,NBA,PG,82.0,,2657.0,437.0,1017.0,0.43,12.0,48.0,0.25,425.0,969.0,0.439,0.436,201.0,258.0,0.779,62.0,208.0,270.0,557.0,223.0,27.0,258.0,238.0,1087.0,,0.0
1980-81,26.0,TOT,NBA,PG,74.0,,1226.0,150.0,352.0,0.426,6.0,22.0,0.273,144.0,330.0,0.436,0.435,87.0,127.0,0.685,30.0,68.0,98.0,241.0,98.0,8.0,143.0,165.0,393.0,,0.0
1980-81,26.0,NJN,NBA,PG,14.0,,239.0,30.0,73.0,0.411,3.0,10.0,0.3,27.0,63.0,0.429,0.432,24.0,32.0,0.75,5.0,13.0,18.0,46.0,24.0,1.0,23.0,29.0,87.0,,0.0
1980-81,26.0,LAL,NBA,PG,60.0,,987.0,120.0,279.0,0.43,3.0,12.0,0.25,117.0,267.0,0.438,0.435,63.0,95.0,0.663,25.0,55.0,80.0,195.0,74.0,7.0,120.0,136.0,306.0,,0.0
1981-82,27.0,LAL,NBA,PG,58.0,0.0,608.0,89.0,208.0,0.428,1.0,9.0,0.111,88.0,199.0,0.442,0.43,43.0,54.0,0.796,4.0,39.0,43.0,131.0,62.0,1.0,66.0,98.0,222.0,,0.0
1982-83,28.0,LAL,NBA,PG,35.0,0.0,333.0,40.0,132.0,0.303,3.0,16.0,0.188,37.0,116.0,0.319,0.314,11.0,17.0,0.647,8.0,18.0,26.0,80.0,31.0,1.0,54.0,52.0,94.0,,0.0
1983-84,29.0,TOT,NBA,PG,16.0,0.0,210.0,17.0,49.0,0.347,0.0,3.0,0.0,17.0,46.0,0.37,0.347,8.0,12.0,0.667,3.0,14.0,17.0,44.0,25.0,0.0,26.0,37.0,42.0,,0.0
1983-84,29.0,POR,NBA,PG,13.0,0.0,183.0,13.0,41.0,0.317,0.0,3.0,0.0,13.0,38.0,0.342,0.317,7.0,10.0,0.7,3.0,10.0,13.0,39.0,21.0,0.0,18.0,32.0,33.0,,0.0
1983-84,29.0,LAL,NBA,PG,3.0,0.0,27.0,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,0.5,1.0,2.0,0.5,0.0,4.0,4.0,5.0,4.0,0.0,8.0,5.0,9.0,,0.0
