Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,8,93,DEN,Denver Nuggets,19.0,NBA,SF,82.0,82.0,2995.0,7.5,17.6,0.43,0.8,2.6,0.32,6.7,15.0,0.44,4.9,6.3,0.78,2.2,3.8,6.0,2.7,1.2,0.5,3.0,2.7,20.7
2005,8,93,DEN,Denver Nuggets,20.0,NBA,SF,75.0,75.0,2608.0,7.3,17.0,0.43,0.6,2.2,0.27,6.7,14.8,0.46,6.3,7.9,0.8,1.9,3.9,5.9,2.7,0.9,0.4,3.1,3.2,21.5
2006,8,93,DEN,Denver Nuggets,21.0,NBA,SF,80.0,80.0,2941.0,9.3,19.2,0.48,0.5,1.9,0.24,8.8,17.4,0.51,7.0,8.7,0.81,1.5,3.3,4.8,2.6,1.1,0.5,2.7,2.8,26.0
2007,8,93,DEN,Denver Nuggets,22.0,NBA,SF,65.0,65.0,2486.0,10.0,21.0,0.48,0.6,2.2,0.27,9.4,18.9,0.5,6.6,8.2,0.81,2.1,3.6,5.7,3.6,1.1,0.3,3.4,2.9,27.2
2008,8,93,DEN,Denver Nuggets,23.0,NBA,SF,77.0,77.0,2806.0,9.3,19.0,0.49,0.7,2.1,0.35,8.6,16.9,0.51,6.0,7.6,0.79,2.3,5.0,7.3,3.3,1.3,0.5,3.2,3.2,25.4
2009,8,93,DEN,Denver Nuggets,24.0,NBA,SF,66.0,66.0,2277.0,8.5,19.1,0.44,1.0,2.7,0.37,7.5,16.4,0.46,5.9,7.4,0.79,1.7,5.4,7.1,3.5,1.2,0.4,3.1,3.1,23.8
2010,8,93,DEN,Denver Nuggets,25.0,NBA,SF,69.0,69.0,2634.0,9.4,20.5,0.46,0.8,2.6,0.32,8.6,18.0,0.48,6.9,8.4,0.83,2.1,4.1,6.2,3.0,1.2,0.4,2.9,3.1,26.6
2011,31,93,TOT,Total After Trade,26.0,NBA,SF,77.0,77.0,2751.0,9.0,19.7,0.46,1.2,3.3,0.38,7.7,16.4,0.47,6.6,7.9,0.84,1.5,5.8,7.4,2.9,0.9,0.6,2.7,2.9,25.8
2011,8,93,DEN,Denver Nuggets,26.0,NBA,SF,50.0,50.0,1774.0,8.9,19.6,0.45,0.9,2.6,0.33,8.0,17.1,0.47,7.0,8.5,0.82,1.6,6.2,7.8,2.8,0.9,0.6,2.9,2.7,25.5
2011,20,93,NYK,New York Knicks,26.0,NBA,SF,27.0,27.0,977.0,9.1,19.8,0.46,2.0,4.6,0.42,7.1,15.1,0.47,6.0,6.9,0.87,1.5,5.2,6.7,3.0,0.9,0.6,2.4,3.3,26.2
2012,20,93,NYK,New York Knicks,27.0,NBA,SF,55.0,55.0,1876.0,8.5,19.7,0.43,1.3,3.9,0.34,7.2,15.8,0.45,5.7,7.0,0.8,1.7,4.9,6.6,3.8,1.2,0.5,2.8,3.0,23.9
2013,20,93,NYK,New York Knicks,28.0,NBA,PF,67.0,67.0,2482.0,9.7,21.6,0.45,2.3,6.0,0.38,7.4,15.6,0.48,6.2,7.4,0.83,1.9,4.7,6.7,2.5,0.8,0.5,2.5,3.0,27.8
2014,20,93,NYK,New York Knicks,29.0,NBA,PF,77.0,77.0,2982.0,9.0,19.8,0.45,2.0,5.0,0.4,7.0,14.8,0.47,5.5,6.5,0.85,1.8,5.8,7.5,2.9,1.1,0.6,2.4,2.7,25.5
2015,20,93,NYK,New York Knicks,30.0,NBA,SF,40.0,40.0,1428.0,9.0,20.3,0.44,1.5,4.5,0.34,7.5,15.8,0.47,4.8,6.0,0.8,1.8,4.8,6.7,3.1,1.0,0.4,2.2,2.2,24.4
2016,20,93,NYK,New York Knicks,31.0,NBA,SF,72.0,72.0,2530.0,8.1,18.6,0.43,1.5,4.4,0.34,6.6,14.2,0.46,4.8,5.7,0.83,1.4,6.5,7.9,4.3,0.9,0.5,2.5,2.6,22.4
2017,20,93,NYK,New York Knicks,32.0,NBA,SF,74.0,74.0,2538.0,8.5,19.7,0.43,2.1,6.0,0.36,6.4,13.7,0.47,4.3,5.2,0.83,0.9,5.3,6.2,3.0,0.9,0.5,2.2,2.8,23.5
2018,21,93,OKC,Oklahoma City Thunder,33.0,NBA,PF,78.0,78.0,2501.0,6.8,16.8,0.4,2.4,6.8,0.36,4.4,10.0,0.44,2.1,2.8,0.77,1.0,5.6,6.5,1.5,0.7,0.7,1.4,2.8,18.2
2019,11,93,HOU,Houston Rockets,34.0,NBA,PF,10.0,2.0,294.0,6.0,14.8,0.4,2.6,7.8,0.33,3.4,7.0,0.49,1.8,2.7,0.68,1.1,5.5,6.6,0.6,0.5,0.9,1.0,3.9,16.4
2020,25,93,POR,Portland Trail Blazers,35.0,NBA,PF,58.0,58.0,1902.0,6.4,14.8,0.43,1.6,4.3,0.38,4.7,10.5,0.45,2.6,3.0,0.84,1.3,5.6,7.0,1.6,0.9,0.5,1.9,3.2,16.9
2021,25,93,POR,Portland Trail Blazers,36.0,NBA,PF,14.0,0.0,350.0,5.6,14.4,0.39,2.6,6.4,0.4,3.0,8.0,0.37,3.8,4.4,0.86,0.3,4.2,4.5,1.7,1.3,0.9,1.1,3.1,17.5
