Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1988,22.0,CHI,NBA,SF,10.0,6.0,294.0,46.0,99.0,0.465,3.0,6.0,0.5,43.0,93.0,0.462,0.48,5.0,7.0,0.714,24.0,28.0,52.0,24.0,8.0,8.0,26.0,33.0,100.0,,0.0
1989,23.0,CHI,NBA,SF,17.0,17.0,619.0,84.0,182.0,0.462,22.0,56.0,0.393,62.0,126.0,0.492,0.522,32.0,50.0,0.64,34.0,95.0,129.0,67.0,23.0,16.0,41.0,63.0,222.0,,0.0
1990,24.0,CHI,NBA,SF,15.0,14.0,612.0,104.0,210.0,0.495,10.0,31.0,0.323,94.0,179.0,0.525,0.519,71.0,100.0,0.71,33.0,75.0,108.0,83.0,31.0,19.0,49.0,62.0,289.0,,1.0
1991,25.0,CHI,NBA,SF,17.0,17.0,704.0,142.0,282.0,0.504,4.0,17.0,0.235,138.0,265.0,0.521,0.511,80.0,101.0,0.792,37.0,114.0,151.0,99.0,42.0,19.0,55.0,58.0,368.0,,0.0
1992,26.0,CHI,NBA,SF,22.0,22.0,899.0,152.0,325.0,0.468,6.0,24.0,0.25,146.0,301.0,0.485,0.477,118.0,155.0,0.761,59.0,134.0,193.0,147.0,41.0,25.0,70.0,72.0,428.0,,1.0
1993,27.0,CHI,NBA,SF,19.0,19.0,789.0,152.0,327.0,0.465,3.0,17.0,0.176,149.0,310.0,0.481,0.469,74.0,116.0,0.638,37.0,95.0,132.0,107.0,41.0,13.0,71.0,62.0,381.0,,1.0
1994,28.0,CHI,NBA,SF,10.0,10.0,384.0,85.0,196.0,0.434,12.0,45.0,0.267,73.0,151.0,0.483,0.464,46.0,52.0,0.885,17.0,66.0,83.0,46.0,24.0,7.0,37.0,33.0,228.0,,0.0
1995,29.0,CHI,NBA,SF,10.0,10.0,396.0,58.0,131.0,0.443,14.0,38.0,0.368,44.0,93.0,0.473,0.496,48.0,71.0,0.676,24.0,62.0,86.0,58.0,14.0,10.0,27.0,40.0,178.0,,0.0
1996,30.0,CHI,NBA,SF,18.0,18.0,742.0,112.0,287.0,0.39,30.0,105.0,0.286,82.0,182.0,0.451,0.443,51.0,80.0,0.638,62.0,91.0,153.0,107.0,47.0,16.0,41.0,51.0,305.0,,1.0
1997,31.0,CHI,NBA,SF,19.0,19.0,753.0,129.0,309.0,0.417,39.0,113.0,0.345,90.0,196.0,0.459,0.481,68.0,86.0,0.791,36.0,93.0,129.0,72.0,28.0,18.0,55.0,49.0,365.0,,0.0
1998,32.0,CHI,NBA,SF,21.0,21.0,836.0,122.0,294.0,0.415,18.0,79.0,0.228,104.0,215.0,0.484,0.446,91.0,134.0,0.679,49.0,101.0,150.0,110.0,45.0,20.0,51.0,66.0,353.0,,0.0
1999,33.0,HOU,NBA,SF,4.0,4.0,172.0,23.0,70.0,0.329,6.0,22.0,0.273,17.0,48.0,0.354,0.371,21.0,26.0,0.808,20.0,27.0,47.0,22.0,7.0,3.0,13.0,12.0,73.0,,0.0
2001,35.0,POR,NBA,SF,3.0,3.0,117.0,16.0,38.0,0.421,3.0,17.0,0.176,13.0,21.0,0.619,0.461,6.0,9.0,0.667,2.0,15.0,17.0,7.0,8.0,2.0,12.0,14.0,41.0,,0.0
2002,36.0,POR,NBA,SF,3.0,3.0,99.0,18.0,39.0,0.462,6.0,11.0,0.545,12.0,28.0,0.429,0.538,7.0,8.0,0.875,8.0,20.0,28.0,17.0,4.0,2.0,10.0,14.0,49.0,,0.0
2003,37.0,POR,NBA,SF,4.0,1.0,75.0,9.0,22.0,0.409,3.0,9.0,0.333,6.0,13.0,0.462,0.477,2.0,2.0,1.0,2.0,9.0,11.0,13.0,0.0,0.0,7.0,8.0,23.0,,0.0
