SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2009,26,SAC,52,Calvin Booth,C,6-11,230,1976-05-07,US,9,Penn State
2009,26,SAC,5,Bobby Brown,SG,6-2,175,1984-09-24,US,R,Cal State Fullerton
2009,26,SAC,3,Ike Diogu,PF,6-8,250,1983-09-11,US,3,Arizona State
2009,26,SAC,8,Quincy Douby,PG,6-3,175,1984-05-16,US,2,Rutgers University
2009,26,SAC,32,Francisco Garcia,SF,6-7,195,1981-12-31,DO,3,Louisville
2009,26,SAC,90,Drew Gooden,PF,6-10,250,1981-09-24,US,6,Kansas
2009,26,SAC,20,Donte Greene,SF,6-11,226,1988-02-21,DE,R,Syracuse
2009,26,SAC,31,Spencer Hawes,C,7-1,245,1988-04-28,US,1,Washington
2009,26,SAC,24,Bobby Jackson,PG,6-1,185,1973-03-13,US,11,Minnesota
2009,26,SAC,23,Kevin Martin,SG,6-7,199,1983-02-01,US,4,Western Carolina University
2009,26,SAC,7,Rashad McCants,SG,6-4,207,1984-09-25,US,3,UNC
2009,26,SAC,52,Brad Miller,C,6-11,244,1976-04-12,US,10,Purdue
2009,26,SAC,33,Mikki Moore,PF,6-11,225,1975-11-04,US,10,Nebraska
2009,26,SAC,5,Andres Nocioni,SF,6-7,225,1979-11-30,AR,4,
2009,26,SAC,15,John Salmons,SF,6-7,210,1979-12-12,US,6,Miami (FL)
2009,26,SAC,15,Cedric Simmons,PF,6-9,235,1986-01-03,US,2,NC State
2009,26,SAC,17,Will Solomon,PG,6-1,185,1978-07-20,US,1,Clemson
2009,26,SAC,9,Kenny Thomas,PF,6-7,261,1977-07-25,US,9,New Mexico
2009,26,SAC,34,Jason Thompson,PF,6-11,250,1986-07-21,US,R,Rider University
2009,26,SAC,19,Beno Udrih,PG,6-3,205,1982-07-05,SI,4,
2009,26,SAC,22,Shelden Williams,PF,6-9,250,1983-10-21,US,2,Duke
