Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2007,15,1781,MEM,Memphis Grizzlies,Kyle Lowry,"March 25, 1986",20.0,NBA,PG,10.0,0.0,175.0,4.1,11.1,0.37,0.9,2.3,0.38,3.2,8.8,0.37,7.3,8.2,0.89,3.5,5.6,9.1,9.4,4.1,0.3,3.5,5.9,16.4,,118.0,108.0
2008,15,1781,MEM,Memphis Grizzlies,Kyle Lowry,"March 25, 1986",21.0,NBA,PG,82.0,9.0,2089.0,6.2,14.3,0.43,0.9,3.4,0.26,5.3,10.9,0.49,5.9,8.4,0.7,1.0,5.0,6.0,7.1,2.2,0.5,3.1,4.5,19.1,,108.0,111.0
2009,31,1781,TOT,Total After Trade,Kyle Lowry,"March 25, 1986",22.0,NBA,PG,77.0,21.0,1679.0,6.0,13.8,0.44,0.8,3.1,0.26,5.2,10.7,0.49,5.7,7.2,0.8,0.8,5.2,6.0,8.7,2.2,0.5,3.7,4.6,18.5,,109.0,108.0
2009,15,1781,MEM,Memphis Grizzlies,Kyle Lowry,"March 25, 1986",22.0,NBA,PG,49.0,21.0,1071.0,5.6,13.5,0.41,0.8,3.4,0.25,4.7,10.1,0.47,6.4,8.0,0.8,0.6,4.9,5.5,8.8,2.4,0.4,3.9,4.4,18.4,,107.0,110.0
2009,11,1781,HOU,Houston Rockets,Kyle Lowry,"March 25, 1986",22.0,NBA,PG,28.0,0.0,608.0,6.7,14.2,0.48,0.7,2.5,0.28,6.0,11.6,0.52,4.6,5.7,0.8,1.1,5.7,6.8,8.5,1.8,0.8,3.3,5.0,18.7,,113.0,104.0
2010,11,1781,HOU,Houston Rockets,Kyle Lowry,"March 25, 1986",23.0,NBA,PG,68.0,0.0,1651.0,5.7,14.3,0.4,1.1,4.2,0.27,4.5,10.1,0.45,6.6,8.0,0.83,2.8,4.8,7.6,9.4,1.9,0.3,3.6,5.3,19.2,,113.0,109.0
2011,11,1781,HOU,Houston Rockets,Kyle Lowry,"March 25, 1986",24.0,NBA,PG,75.0,71.0,2563.0,6.9,16.1,0.43,2.6,6.8,0.38,4.3,9.3,0.46,3.8,5.0,0.76,1.8,4.4,6.1,9.9,2.0,0.5,3.1,4.1,20.1,,115.0,110.0
2012,11,1781,HOU,Houston Rockets,Kyle Lowry,"March 25, 1986",25.0,NBA,PG,47.0,38.0,1510.0,7.3,17.8,0.41,2.7,7.3,0.37,4.5,10.5,0.43,5.9,6.9,0.86,1.3,6.1,7.4,10.7,2.5,0.5,4.5,4.6,23.2,,111.0,104.0
2013,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",26.0,NBA,PG,68.0,52.0,2020.0,6.6,16.4,0.4,2.7,7.3,0.36,3.9,9.0,0.43,5.0,6.3,0.8,1.5,7.0,8.4,11.4,2.5,0.6,4.1,5.7,20.8,,110.0,106.0
2014,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",27.0,NBA,PG,79.0,79.0,2862.0,8.3,19.7,0.42,3.5,9.1,0.38,4.9,10.6,0.46,5.7,7.0,0.81,1.6,5.1,6.7,10.7,2.2,0.3,3.5,4.9,25.9,,118.0,106.0
2015,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",28.0,NBA,PG,70.0,70.0,2414.0,9.2,22.3,0.41,2.8,8.4,0.34,6.4,14.0,0.46,5.4,6.7,0.81,1.2,5.9,7.0,10.1,2.3,0.3,3.7,4.5,26.6,,110.0,107.0
2016,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",29.0,NBA,PG,77.0,77.0,2851.0,9.3,21.7,0.43,3.8,9.9,0.39,5.4,11.8,0.46,7.2,8.9,0.81,1.0,5.6,6.6,9.0,2.9,0.6,4.1,3.8,29.6,,115.0,104.0
2017,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",30.0,NBA,PG,60.0,60.0,2244.0,9.6,20.7,0.46,4.4,10.6,0.41,5.3,10.2,0.52,6.8,8.2,0.82,1.1,5.4,6.5,9.4,2.0,0.4,3.9,3.8,30.4,,123.0,109.0
2018,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",31.0,NBA,PG,78.0,78.0,2510.0,7.9,18.5,0.43,4.7,11.7,0.4,3.2,6.8,0.47,4.4,5.1,0.85,1.3,7.2,8.5,10.5,1.7,0.4,3.6,3.8,24.9,,120.0,107.0
2019,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",32.0,NBA,PG,65.0,65.0,2213.0,6.6,16.0,0.41,3.4,9.8,0.35,3.2,6.2,0.51,3.5,4.2,0.83,0.9,5.9,6.8,12.2,2.0,0.7,3.9,3.6,20.1,,115.0,108.0
2020,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",33.0,NBA,PG,58.0,58.0,2098.0,7.6,18.2,0.42,3.7,10.6,0.35,3.9,7.6,0.5,6.7,7.8,0.86,0.7,5.9,6.6,9.8,1.9,0.6,4.0,4.3,25.5,,116.0,106.0
2021,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",34.0,NBA,PG,20.0,20.0,724.0,7.7,18.2,0.42,3.8,10.4,0.37,3.8,7.8,0.49,4.1,4.7,0.87,1.3,6.7,7.9,9.2,1.5,0.2,4.1,4.4,23.3,,113.0,113.0
