Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,23,704,PHI,Philadelphia 76Ers,23.0,NBA,C,80.0,2541.0,14.6,0.55,0.01,0.31,8.7,19.6,14.5,8.5,0.9,3.0,17.6,20.5,,1.3,4.3,5.7,0.11,,-1.7,0.6,-1.2,0.5
1981,23,704,PHI,Philadelphia 76Ers,24.0,NBA,C,76.0,2088.0,15.9,0.64,0.0,0.44,6.0,21.4,14.2,7.3,0.8,3.0,20.9,20.3,,2.2,4.1,6.3,0.14,,-1.3,1.3,0.1,1.1
1982,23,704,PHI,Philadelphia 76Ers,25.0,NBA,C,48.0,1124.0,15.0,0.6,0.0,0.45,7.1,22.8,15.3,6.7,0.8,2.8,17.9,19.8,,1.1,1.8,2.9,0.12,,-2.0,0.4,-1.6,0.1
1983,3,704,NJN,New Jersey Nets,26.0,NBA,C,81.0,2093.0,13.2,0.62,0.0,0.38,6.9,15.6,11.3,7.8,1.5,4.2,26.4,20.0,,0.0,4.0,4.0,0.09,,-2.9,2.1,-0.8,0.6
1984,3,704,NJN,New Jersey Nets,27.0,NBA,C,81.0,2417.0,17.6,0.64,0.01,0.54,7.4,18.4,12.8,7.2,1.2,3.3,17.9,21.2,,4.3,3.6,7.9,0.16,,0.2,1.0,1.3,2.0
1985,3,704,NJN,New Jersey Nets,28.0,NBA,C,39.0,972.0,14.5,0.62,0.0,0.59,6.1,15.0,10.4,6.4,0.7,2.1,17.9,21.6,,1.2,0.9,2.1,0.1,,-1.9,-0.8,-2.7,-0.2
1986,3,704,NJN,New Jersey Nets,29.0,NBA,C,51.0,1207.0,19.5,0.68,0.0,0.67,7.9,15.5,11.6,9.7,0.6,2.8,17.8,23.0,,3.1,1.3,4.4,0.18,,1.2,0.9,2.1,1.2
1987,3,704,NJN,New Jersey Nets,30.0,NBA,C,6.0,106.0,11.5,0.67,0.0,0.75,9.6,10.6,10.1,2.9,0.9,1.7,26.1,21.9,,0.0,0.1,0.1,0.05,,-3.8,-0.5,-4.3,-0.1
1988,31,704,TOT,Total After Trade,31.0,NBA,C,6.0,33.0,-9.5,0.32,0.0,1.67,6.8,9.4,8.1,7.7,0.0,3.5,31.0,28.1,,-0.3,0.0,-0.2,-0.31,,-20.1,-1.1,-21.2,-0.2
1988,29,704,UTA,Utah Jazz,31.0,NBA,C,4.0,26.0,-10.6,0.24,0.0,1.71,8.6,11.9,10.3,4.5,0.0,2.2,24.6,25.6,,-0.2,0.0,-0.2,-0.31,,-19.1,-2.8,-22.0,-0.1
1988,9,704,DET,Detroit Pistons,31.0,NBA,C,2.0,7.0,-5.7,0.6,0.0,1.5,0.0,0.0,0.0,19.5,0.0,8.4,47.5,37.5,,-0.1,0.0,0.0,-0.31,,-23.7,5.5,-18.2,0.0
1989,9,704,DET,Detroit Pistons,32.0,NBA,C,14.0,48.0,8.2,0.5,0.0,0.95,7.4,9.0,8.2,3.1,0.0,1.3,12.9,27.6,,0.0,0.0,0.0,0.03,,-6.4,-2.2,-8.6,-0.1
