Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2003,23,2544,PHI,Philadelphia 76Ers,John Salmons,"December 12, 1979",23.0,NBA,PG,6.0,0.0,16.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,,0.0,7.0,0.0,0.0,10.5,10.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,107.0
2005,23,2544,PHI,Philadelphia 76Ers,John Salmons,"December 12, 1979",25.0,NBA,SG,2.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,219.0,120.0
2009,5,2544,CHI,Chicago Bulls,John Salmons,"December 12, 1979",29.0,NBA,SF,7.0,7.0,313.0,7.1,17.7,0.4,2.0,6.3,0.32,5.1,11.4,0.45,4.8,5.6,0.85,1.0,4.1,5.1,2.6,1.5,1.2,2.0,3.3,21.0,106.0,112.0
2010,17,2544,MIL,Milwaukee Bucks,John Salmons,"December 12, 1979",30.0,NBA,SG,7.0,7.0,285.0,8.6,21.4,0.4,0.8,4.5,0.17,7.9,16.9,0.46,5.3,5.5,0.96,1.4,3.7,5.1,5.5,2.0,0.8,2.4,3.7,23.4,107.0,111.0
2014,28,2544,TOR,Toronto Raptors,John Salmons,"December 12, 1979",34.0,NBA,SG,6.0,0.0,77.0,3.5,11.9,0.29,1.4,8.4,0.17,2.1,3.5,0.6,0.7,0.7,1.0,0.0,4.2,4.2,3.5,1.4,0.0,0.7,6.3,9.1,89.0,112.0
