Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,27,609,SAS,San Antonio Spurs,Tyrone Corbin,"December 31, 1962",23.0,NBA,SF,1.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1989,24,609,PHO,Phoenix Suns,Tyrone Corbin,"December 31, 1962",26.0,NBA,SF,12.0,12.0,25.8,3.8,7.2,0.52,0.0,0.0,,3.8,7.2,0.52,0.52,1.6,2.1,0.76,3.6,3.5,7.1,2.2,2.0,0.3,1.2,3.1,9.1
1992,29,609,UTA,Utah Jazz,Tyrone Corbin,"December 31, 1962",29.0,NBA,SF,16.0,0.0,27.9,4.3,8.6,0.5,0.0,0.1,0.0,4.3,8.4,0.51,0.5,2.6,3.4,0.78,2.4,3.1,5.5,1.1,0.8,0.2,1.1,2.8,11.3
1993,29,609,UTA,Utah Jazz,Tyrone Corbin,"December 31, 1962",30.0,NBA,SF,5.0,0.0,32.2,4.8,10.0,0.48,0.0,0.0,,4.8,10.0,0.48,0.48,2.2,3.4,0.65,3.2,4.4,7.6,1.8,0.6,0.2,1.4,3.0,11.8
1994,29,609,UTA,Utah Jazz,Tyrone Corbin,"December 31, 1962",31.0,NBA,SF,16.0,11.0,25.8,2.6,6.6,0.39,0.3,0.8,0.33,2.3,5.9,0.39,0.41,0.9,0.9,0.93,1.6,3.4,4.9,0.9,1.3,0.2,0.7,1.9,6.3
1995,1,609,ATL,Atlanta Hawks,Tyrone Corbin,"December 31, 1962",32.0,NBA,SF,3.0,2.0,26.3,4.0,8.7,0.46,0.7,2.0,0.33,3.3,6.7,0.5,0.5,2.7,3.0,0.89,2.0,1.3,3.3,0.7,0.7,0.3,0.7,3.3,11.3
1996,16,609,MIA,Miami Heat,Tyrone Corbin,"December 31, 1962",33.0,NBA,SF,2.0,0.0,17.0,0.5,2.5,0.2,0.0,0.0,,0.5,2.5,0.2,0.2,1.5,2.0,0.75,2.0,1.5,3.5,0.5,1.0,0.0,0.5,1.5,2.5
1997,1,609,ATL,Atlanta Hawks,Tyrone Corbin,"December 31, 1962",34.0,NBA,SF,10.0,10.0,36.4,4.2,9.2,0.46,1.3,3.7,0.35,2.9,5.5,0.53,0.53,0.9,0.9,1.0,1.2,3.1,4.3,2.0,0.4,0.2,1.4,2.9,10.6
1998,1,609,ATL,Atlanta Hawks,Tyrone Corbin,"December 31, 1962",35.0,NBA,SF,4.0,4.0,28.3,1.8,6.3,0.28,0.3,1.5,0.17,1.5,4.8,0.32,0.3,0.0,0.0,,0.8,3.0,3.8,1.0,1.5,0.3,0.8,2.5,3.8
1999,1,609,ATL,Atlanta Hawks,Tyrone Corbin,"December 31, 1962",36.0,NBA,SF,9.0,4.0,29.8,3.3,8.0,0.42,0.7,2.6,0.26,2.7,5.4,0.49,0.46,0.3,0.4,0.75,0.8,2.9,3.7,1.8,0.7,0.0,0.9,2.2,7.7
