Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,9,2540,DET,Detroit Pistons,22.0,NBA,C,82.0,2.0,1463.0,4.0,7.1,0.56,0.0,0.0,0.0,4.0,7.1,0.56,2.6,4.2,0.61,2.7,4.6,7.3,1.3,1.1,3.1,1.8,6.3,10.6
1988,9,2540,DET,Detroit Pistons,23.0,NBA,C,82.0,16.0,2003.0,4.6,8.2,0.57,0.0,0.0,,4.6,8.2,0.57,3.3,4.7,0.71,3.0,4.2,7.2,2.0,1.0,2.5,2.2,5.3,12.6
1989,9,2540,DET,Detroit Pistons,24.0,NBA,PF,67.0,21.0,1458.0,4.1,8.2,0.5,0.0,0.0,0.0,4.1,8.2,0.5,3.3,4.8,0.69,3.3,5.0,8.3,1.9,1.0,1.8,2.5,4.9,11.5
1990,9,2540,DET,Detroit Pistons,25.0,NBA,PF,82.0,12.0,1914.0,3.9,7.7,0.51,0.0,0.1,0.25,3.9,7.6,0.52,3.3,4.6,0.71,2.9,5.4,8.3,1.3,1.0,2.9,1.8,5.3,11.2
1991,9,2540,DET,Detroit Pistons,26.0,NBA,PF,74.0,1.0,1649.0,3.9,8.2,0.48,0.0,0.0,0.0,3.9,8.2,0.48,4.1,5.6,0.73,3.0,4.1,7.1,1.5,1.1,2.4,2.0,5.2,11.9
1992,9,2540,DET,Detroit Pistons,27.0,NBA,PF,72.0,38.0,1774.0,5.1,9.9,0.51,0.0,0.1,0.0,5.1,9.8,0.52,3.8,5.3,0.72,2.2,3.9,6.0,2.4,1.0,2.2,2.1,4.5,13.9
1993,16,2540,MIA,Miami Heat,28.0,NBA,PF,51.0,34.0,1422.0,3.9,7.8,0.5,0.0,0.0,,3.9,7.8,0.5,2.9,3.6,0.8,2.9,5.1,7.9,2.1,0.8,1.8,2.6,4.9,10.7
1994,16,2540,MIA,Miami Heat,29.0,NBA,PF,76.0,45.0,1910.0,3.9,8.2,0.48,0.0,0.1,0.67,3.9,8.2,0.48,3.1,4.2,0.73,2.5,5.2,7.7,2.5,1.1,1.5,1.8,4.9,11.0
1995,16,2540,MIA,Miami Heat,30.0,NBA,C,75.0,50.0,1955.0,3.6,7.3,0.5,0.0,0.0,,3.6,7.3,0.5,2.8,3.8,0.74,2.0,4.2,6.2,2.3,0.9,1.6,1.8,5.1,10.1
1996,31,2540,TOT,Total After Trade,31.0,NBA,PF,42.0,6.0,673.0,3.4,7.5,0.45,0.0,0.0,,3.4,7.5,0.45,3.2,4.5,0.69,2.5,5.0,7.5,2.9,1.0,1.4,2.9,5.9,9.9
1996,28,2540,TOR,Toronto Raptors,31.0,NBA,PF,25.0,6.0,482.0,3.8,7.8,0.49,0.0,0.0,,3.8,7.8,0.49,3.5,4.9,0.72,1.9,5.3,7.2,2.9,0.8,0.9,2.9,5.4,11.1
1996,5,2540,CHI,Charlotte Bobcats,31.0,NBA,PF,17.0,0.0,191.0,2.3,6.6,0.34,0.0,0.0,,2.3,6.6,0.34,2.3,3.8,0.6,3.8,4.3,8.1,2.8,1.5,2.8,3.0,7.2,6.8
