Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
713,Darren Daye,1960-11-30,390.0,5939.0,10.27,0.53,0.01,0.33,5.84,11.87,8.89,16.64,1.56,0.47,29.33,17.57,0.47,0.94,9.9,0.05,-2.5,0.24,-2.27,0.27
