SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2017,22,ORL,14,D.J. Augustin,PG,5-11,183,1987-11-10,US,8,Texas
2017,22,ORL,11,Bismack Biyombo,C,6-8,255,1992-08-28,CD,5,
2017,22,ORL,21,Anthony Brown,SF,6-7,210,1992-10-10,US,1,Stanford
2017,22,ORL,10,Evan Fournier,SG,6-7,205,1992-10-29,FR,4,
2017,22,ORL,29,Patricio Garino,SG,6-6,210,1993-05-17,AR,R,George Washington
2017,22,ORL,13,Marcus Georges-Hunt,SG,6-5,216,1994-03-28,US,R,Georgia Tech
2017,22,ORL,0,Aaron Gordon,SF,6-8,235,1995-09-16,US,2,Arizona
2017,22,ORL,34,Jeff Green,PF,6-8,235,1986-08-28,US,8,Georgetown
2017,22,ORL,8,Mario Hezonja,SF,6-8,220,1995-02-25,HR,1,
2017,22,ORL,7,Serge Ibaka,PF,7-0,235,1989-09-18,CG,7,
2017,22,ORL,20,Jodie Meeks,SG,6-4,210,1987-08-21,US,7,Kentucky
2017,22,ORL,21,Arinze Onuaku,C,6-9,255,1987-07-13,US,2,Syracuse
2017,22,ORL,4,Elfrid Payton,PG,6-3,195,1994-02-22,US,2,Louisiana
2017,22,ORL,31,Terrence Ross,SF,6-6,206,1991-02-05,US,4,Washington
2017,22,ORL,3,Damjan Rudez,SF,6-10,228,1986-06-17,HR,2,
2017,22,ORL,9,Nikola Vucevic,C,6-11,260,1990-10-24,CH,5,USC
2017,22,ORL,32,C.J. Watson,PG,6-2,175,1984-04-17,US,9,Tennessee
2017,22,ORL,23,C.J. Wilcox,SG,6-5,195,1990-12-30,US,2,Washington
2017,22,ORL,33,Stephen Zimmerman,C,7-0,240,1996-09-09,US,R,UNLV
