SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,26,SAC,Beno Udrih,28.0,79,64.0,2734,412,824,0.5,65,182,0.36,347,642,0.54,0.54,197,228,0.86,41,224,265,386,94,9,141,181,1086
2011,26,SAC,DeMarcus Cousins,20.0,81,62.0,2309,432,1004,0.43,3,18,0.17,429,986,0.44,0.43,276,402,0.69,217,482,699,204,85,68,268,332,1143
2011,26,SAC,Tyreke Evans,21.0,57,53.0,2107,382,933,0.41,43,148,0.29,339,785,0.43,0.43,205,266,0.77,46,229,275,319,85,30,184,143,1012
2011,26,SAC,Samuel Dalembert,29.0,80,46.0,1938,268,567,0.47,0,2,0.0,268,565,0.47,0.47,108,148,0.73,212,445,657,67,36,116,132,225,644
2011,26,SAC,Jason Thompson,24.0,75,39.0,1748,271,534,0.51,0,3,0.0,271,531,0.51,0.51,121,200,0.6,144,310,454,88,28,44,99,212,663
2011,26,SAC,Omri Casspi,22.0,71,27.0,1702,225,546,0.41,92,247,0.37,133,299,0.44,0.5,68,101,0.67,74,233,307,74,54,13,68,115,610
2011,26,SAC,Carl Landry,27.0,53,16.0,1406,238,484,0.49,0,3,0.0,238,481,0.5,0.49,155,215,0.72,127,126,253,50,30,20,82,125,631
2011,26,SAC,Francisco Garcia,29.0,58,34.0,1386,207,475,0.44,81,224,0.36,126,251,0.5,0.52,65,76,0.86,24,109,133,71,51,49,45,126,560
2011,26,SAC,Donte Greene,22.0,69,21.0,1127,156,386,0.4,45,154,0.29,111,232,0.48,0.46,43,65,0.66,49,98,147,48,36,20,60,88,400
2011,26,SAC,Marcus Thornton,23.0,27,23.0,1030,213,473,0.45,53,147,0.36,160,326,0.49,0.51,95,118,0.8,36,91,127,92,45,5,56,60,574
2011,26,SAC,Eugene Jeter,27.0,62,1.0,858,106,259,0.41,6,30,0.2,100,229,0.44,0.42,37,41,0.9,9,61,70,162,29,2,51,54,255
2011,26,SAC,Luther Head,28.0,36,14.0,586,68,164,0.42,25,64,0.39,43,100,0.43,0.49,39,50,0.78,16,44,60,70,10,9,32,43,200
2011,26,SAC,Darnell Jackson,25.0,59,2.0,486,77,158,0.49,3,11,0.27,74,147,0.5,0.5,30,49,0.61,49,45,94,14,12,3,23,61,187
2011,26,SAC,Jermaine Taylor,24.0,26,8.0,406,78,164,0.48,12,40,0.3,66,124,0.53,0.51,16,22,0.73,25,28,53,30,12,3,40,35,184
2011,26,SAC,Antoine Wright,26.0,7,0.0,31,1,8,0.12,0,4,0.0,1,4,0.25,0.12,0,0,,2,1,3,0,1,0,1,3,2
2011,26,SAC,Hassan Whiteside,21.0,1,0.0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0
2011,26,SAC,Team Totals,,82,,19855,3134,6979,0.45,428,1277,0.34,2706,5702,0.48,0.48,1455,1981,0.73,1071,2526,3597,1675,608,391,1324,1805,8151
