PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Avery Johnson,30,10,407,15.5,0.46299999999999997,0.017,0.223,1.8,8.7,5.3,38.9,2.7,0.2,15.3,18.6,,0.4,0.2,0.5,0.062,,0.1,0.3,0.4,0.3
Sean Elliott,27,10,389,12.1,0.534,0.29100000000000004,0.547,3.5,8.5,6.1,10.7,1.6,0.7,17.1,21.7,,0.1,0.0,0.2,0.02,,-0.6,-1.0,-1.6,0.0
Vinny Del Negro,29,10,379,14.8,0.54,0.218,0.153,1.3,6.8,4.1,13.4,1.9,0.6,4.3,17.6,,0.7,0.0,0.7,0.091,,1.1,0.3,1.5,0.3
David Robinson,30,10,353,29.1,0.569,0.0,0.652,13.0,21.3,17.3,14.0,2.3,5.0,10.4,31.6,,1.1,0.4,1.6,0.214,,4.6,2.1,6.7,0.8
Chuck Person,31,10,284,16.5,0.716,0.61,0.221,2.2,14.5,8.5,9.8,0.4,0.7,11.5,16.2,,0.8,0.0,0.9,0.14400000000000002,,3.2,0.7,3.9,0.4
Will Perdue,30,10,242,17.1,0.728,0.0,0.47600000000000003,13.4,25.8,19.7,3.4,0.5,1.2,17.8,12.3,,0.6,0.2,0.8,0.155,,1.0,0.4,1.4,0.2
Charles Smith,30,10,165,14.3,0.495,0.0,0.16699999999999998,8.3,18.5,13.6,10.5,2.3,4.3,13.4,17.4,,0.0,0.2,0.2,0.062,,-3.3,3.1,-0.2,0.1
Cory Alexander,22,9,70,11.6,0.48,0.20800000000000002,0.292,7.1,8.4,7.8,22.2,1.6,0.0,18.1,22.8,,0.0,0.0,0.0,-0.006,,-1.4,-1.0,-2.5,0.0
Greg Anderson,31,6,34,-3.6,0.085,0.0,0.4,7.3,24.2,16.0,0.0,3.3,2.1,40.5,14.0,,-0.2,0.0,-0.2,-0.239,,-12.3,-1.0,-13.3,-0.1
Monty Williams,24,7,29,-3.9,0.301,0.0,0.667,12.9,16.2,14.6,0.0,0.0,0.0,25.6,26.0,,-0.2,0.0,-0.2,-0.297,,-11.8,-6.6,-18.3,-0.1
Carl Herrera,29,7,28,0.0,0.258,0.0,0.667,8.9,8.4,8.6,5.0,3.9,2.5,43.6,11.9,,-0.1,0.0,-0.1,-0.121,,-10.0,2.5,-7.6,0.0
Doc Rivers,34,2,20,-1.1,0.5,0.667,0.0,0.0,5.9,3.0,0.0,0.0,0.0,25.0,9.7,,0.0,0.0,0.0,-0.084,,-7.9,-2.2,-10.2,0.0
