PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Gary Payton,27,21,911,19.0,0.568,0.299,0.326,2.9,11.4,7.5,31.0,2.2,0.6,14.0,23.6,,1.9,1.2,3.1,0.162,,3.4,1.6,5.0,1.6
Detlef Schrempf,33,21,789,13.1,0.561,0.22,0.355,3.3,12.7,8.4,16.1,1.0,0.5,18.3,22.4,,0.4,0.8,1.2,0.071,,0.5,-0.2,0.2,0.5
Shawn Kemp,26,20,720,23.6,0.64,0.012,0.605,12.6,22.9,18.2,8.7,1.8,4.7,19.7,27.3,,1.5,1.4,3.0,0.198,,2.5,2.3,4.8,1.2
Hersey Hawkins,29,21,713,14.2,0.617,0.381,0.565,3.3,7.5,5.6,11.2,2.1,0.5,13.6,16.5,,1.5,0.7,2.2,0.15,,1.7,1.8,3.5,1.0
Sam Perkins,34,21,654,14.2,0.579,0.444,0.311,4.4,12.3,8.7,9.8,1.2,0.8,11.9,18.7,,1.0,0.7,1.7,0.122,,2.4,1.0,3.4,0.9
Nate McMillan,31,19,385,13.9,0.5589999999999999,0.58,0.203,4.6,17.2,11.4,22.1,3.3,1.1,21.0,11.9,,0.4,0.7,1.1,0.14,,1.2,4.4,5.6,0.7
Vincent Askew,29,19,345,4.8,0.431,0.32899999999999996,0.4,2.0,12.1,7.5,12.3,2.1,2.0,25.4,15.5,,-0.6,0.5,-0.2,-0.023,,-4.9,1.4,-3.5,-0.1
Ervin Johnson,28,18,253,9.4,0.41100000000000003,0.0,0.177,15.2,19.3,17.4,4.7,1.3,5.0,17.3,15.4,,-0.2,0.4,0.3,0.049,,-4.4,1.0,-3.4,-0.1
Frank Brickowski,36,21,206,2.7,0.516,0.579,0.105,1.3,15.8,9.2,8.8,1.8,2.0,33.5,14.0,,-0.4,0.3,-0.1,-0.018000000000000002,,-7.5,2.9,-4.6,-0.1
David Wingate,32,13,68,1.7,0.535,0.125,0.25,2.0,3.4,2.8,0.0,0.0,0.0,18.4,15.5,,0.0,0.0,0.0,-0.013000000000000001,,-7.4,-0.9,-8.4,-0.1
Eric Snow,22,10,24,-0.8,0.14300000000000002,0.28600000000000003,0.0,0.0,19.4,10.5,38.9,4.5,0.0,36.4,22.2,,-0.2,0.1,-0.1,-0.252,,-10.8,1.4,-9.3,0.0
Steve Scheffler,28,8,22,-0.5,0.0,0.0,0.5,12.5,21.2,17.2,13.3,2.5,0.0,17.0,12.9,,-0.1,0.0,-0.1,-0.153,,-7.2,-0.6,-7.8,0.0
