Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1967-68,22.0,NYK,NBA,PG,74.0,,1588.0,256.0,568.0,0.451,,,,256.0,568.0,0.451,0.451,154.0,235.0,0.655,,,313.0,305.0,,,,199.0,666.0,,2.0
1968-69,23.0,NYK,NBA,PG,80.0,,2949.0,531.0,1052.0,0.505,,,,531.0,1052.0,0.505,0.505,341.0,457.0,0.746,,,499.0,635.0,,,,245.0,1403.0,,8.0
1969-70,24.0,NYK,NBA,PG,77.0,,3040.0,600.0,1158.0,0.518,,,,600.0,1158.0,0.518,0.518,409.0,547.0,0.748,,,465.0,629.0,,,,203.0,1609.0,,2.0
1970-71,25.0,NYK,NBA,PG,80.0,,3455.0,651.0,1317.0,0.494,,,,651.0,1317.0,0.494,0.494,434.0,557.0,0.779,,,544.0,536.0,,,,240.0,1736.0,,4.0
1971-72,26.0,NYK,NBA,PG,77.0,,3126.0,669.0,1307.0,0.512,,,,669.0,1307.0,0.512,0.512,450.0,557.0,0.808,,,513.0,446.0,,,,185.0,1788.0,,1.0
1972-73,27.0,NYK,NBA,PG,78.0,,3181.0,681.0,1389.0,0.49,,,,681.0,1389.0,0.49,0.49,286.0,350.0,0.817,,,570.0,461.0,,,,186.0,1648.0,,1.0
1973-74,28.0,NYK,NBA,PG,80.0,,3338.0,674.0,1429.0,0.472,,,,674.0,1429.0,0.472,0.472,295.0,352.0,0.838,120.0,416.0,536.0,551.0,161.0,15.0,,212.0,1643.0,,2.0
1974-75,29.0,NYK,NBA,PG,78.0,,3204.0,672.0,1391.0,0.483,,,,672.0,1391.0,0.483,0.483,331.0,400.0,0.828,90.0,375.0,465.0,474.0,190.0,14.0,,205.0,1675.0,,2.0
1975-76,30.0,NYK,NBA,PG,59.0,,2427.0,470.0,969.0,0.485,,,,470.0,969.0,0.485,0.485,186.0,226.0,0.823,79.0,321.0,400.0,351.0,106.0,9.0,,163.0,1126.0,,0.0
1976-77,31.0,NYK,NBA,PG,76.0,,2687.0,532.0,1089.0,0.489,,,,532.0,1089.0,0.489,0.489,259.0,336.0,0.771,52.0,241.0,293.0,403.0,132.0,9.0,,194.0,1323.0,,1.0
1977-78,32.0,CLE,NBA,PG,51.0,,1664.0,336.0,714.0,0.471,,,,336.0,714.0,0.471,0.471,153.0,180.0,0.85,54.0,155.0,209.0,209.0,77.0,13.0,113.0,124.0,825.0,,0.0
1978-79,33.0,CLE,NBA,PG,12.0,,279.0,54.0,122.0,0.443,,,,54.0,122.0,0.443,0.443,21.0,27.0,0.778,7.0,13.0,20.0,32.0,13.0,2.0,22.0,22.0,129.0,,0.0
1979-80,34.0,CLE,NBA,PG,3.0,,27.0,4.0,11.0,0.364,0.0,1.0,0.0,4.0,10.0,0.4,0.364,2.0,2.0,1.0,1.0,2.0,3.0,8.0,2.0,1.0,4.0,2.0,10.0,,0.0
