Season,Team ID,Team ABV,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,DRB%,Arena,Attend.,Attend./G
1996,25,POR,Portland Trail Blazers,28.1,44.0,38.0,48,34,2.35,-0.14,2.21,106.0,103.5,2.5,92.6,0.35,0.2,0.53,0.49,15.2,33.4,0.23,73.4,Rose Garden Arena,848055,
1996,11,HOU,Houston Rockets,29.0,48.0,34.0,46,36,1.74,-0.12,1.63,109.3,107.4,1.9,93.2,0.32,0.26,0.56,0.51,14.1,26.9,0.24,68.6,The Summit,667840,16611.0
1996,16,MIA,Miami Heat,27.4,42.0,40.0,45,37,1.43,0.03,1.46,105.3,103.8,1.5,91.1,0.34,0.23,0.54,0.5,16.0,30.1,0.24,71.8,Miami Arena,606088,
1996,1,ALT,Atlanta Hawks,28.1,46.0,36.0,45,37,1.22,0.07,1.29,109.4,108.0,1.4,89.6,0.3,0.24,0.53,0.49,14.0,34.0,0.23,67.1,Omni Coliseum,496668,8297.0
1996,30,WAB,Washington Bullets,24.8,39.0,43.0,44,38,1.06,-0.07,0.99,108.7,107.6,1.1,93.7,0.31,0.18,0.56,0.52,15.0,28.2,0.23,67.8,US Airways Arena,669598,
1996,24,PHO,Phoenix Suns,27.9,41.0,41.0,42,40,0.33,-0.05,0.28,110.3,110.0,0.3,93.2,0.37,0.15,0.55,0.5,13.5,29.8,0.29,71.4,America West Arena,779943,
1996,4,CHO,Charlotte Hornets,27.8,41.0,41.0,39,43,-0.57,0.09,-0.48,111.2,111.8,-0.6,91.6,0.32,0.23,0.56,0.51,14.1,29.5,0.25,70.3,Charlotte Coliseum,985722,24042.0
1996,10,GSW,Golden State Warriors,27.0,36.0,46.0,37,45,-1.45,0.03,-1.42,108.4,109.9,-1.5,93.4,0.35,0.18,0.54,0.49,14.8,33.9,0.26,67.2,Oakland-Alameda County Coliseum Arena,616025,
1996,8,DEN,Denver Nuggets,26.8,35.0,47.0,33,49,-2.71,0.09,-2.62,105.2,108.1,-2.9,92.2,0.33,0.17,0.53,0.48,14.2,30.7,0.24,72.7,McNichols Sports Arena,675425,
1996,26,SAC,Sacramento Kings,26.6,39.0,43.0,33,49,-2.71,0.09,-2.62,106.2,109.1,-2.9,93.4,0.37,0.18,0.54,0.49,16.0,32.5,0.27,69.0,ARCO Arena (II),709999,
1996,2,BOS,Boston Celtics,26.3,33.0,49.0,32,50,-3.4,0.03,-3.37,106.4,109.9,-3.5,96.2,0.33,0.21,0.53,0.49,14.1,28.8,0.24,70.0,FleetCenter,730842,17085.0
1996,13,LAC,Los Angeles Clippers,25.2,29.0,53.0,31,51,-3.6,0.13,-3.46,106.5,110.3,-3.8,93.2,0.3,0.21,0.54,0.51,15.3,29.3,0.21,67.9,Los Angeles Memorial Sports Arena,405495,
1996,3,NJN,New Jersey Nets,27.4,30.0,52.0,29,53,-4.23,0.09,-4.14,101.9,106.5,-4.6,90.9,0.33,0.11,0.5,0.44,15.1,36.4,0.25,70.9,Brendan Byrne Arena,638144,
1996,7,DAL,Dallas Mavericks,25.1,26.0,56.0,28,54,-4.9,0.19,-4.71,106.1,111.2,-5.1,95.4,0.27,0.27,0.51,0.47,13.3,34.1,0.19,68.6,Reunion Arena,684138,
1996,17,MIL,Milwaukee Bucks,27.5,25.0,57.0,26,56,-5.3,0.38,-4.92,105.6,111.5,-5.9,90.2,0.3,0.16,0.53,0.5,15.0,29.7,0.22,68.4,Bradley Center,647088,
1996,18,MIN,Minnesota Timberwolves,26.4,26.0,56.0,26,56,-5.35,0.22,-5.14,104.1,109.8,-5.7,93.5,0.36,0.13,0.54,0.48,16.0,29.8,0.28,68.7,Target Center,585669,
1996,28,TOR,Toronto Raptors,26.2,21.0,61.0,21,61,-7.51,0.31,-7.2,103.8,111.8,-8.0,93.2,0.3,0.18,0.54,0.5,17.2,32.0,0.21,66.8,SkyDome,950330,
1996,23,PHI,Philadelphia 76Ers,26.1,18.0,64.0,16,66,-10.0,0.55,-9.45,102.2,113.0,-10.8,92.2,0.35,0.22,0.52,0.47,16.0,29.4,0.26,65.0,CoreStates Spectrum,476016,
1996,15,VAN,Vancouver Grizzlies,27.2,15.0,67.0,15,67,-9.98,0.43,-9.55,97.6,108.5,-10.9,91.0,0.31,0.17,0.5,0.46,15.5,27.3,0.22,66.3,General Motors Place,654013,19193.0
