Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1985,2,472,BOS,Boston Celtics,Rick Carlisle,"October 27, 1959",25.0,NBA,SG,38.0,0.0,179.0,6.9,17.7,0.39,0.0,0.5,0.0,6.9,17.2,0.4,4.0,4.5,0.88,2.1,3.4,5.5,6.6,0.8,0.0,5.0,5.5,17.7,,90.0,111.0
1986,2,472,BOS,Boston Celtics,Rick Carlisle,"October 27, 1959",26.0,NBA,SG,77.0,1.0,760.0,5.7,11.8,0.49,0.0,0.6,0.0,5.7,11.2,0.51,0.9,1.4,0.65,1.4,3.4,4.8,6.5,1.2,0.2,3.1,5.7,12.4,,99.0,106.0
1987,2,472,BOS,Boston Celtics,Rick Carlisle,"October 27, 1959",27.0,NBA,SG,42.0,0.0,297.0,4.9,15.1,0.33,0.8,2.6,0.31,4.1,12.5,0.33,2.5,3.3,0.75,1.3,3.6,4.9,5.7,1.3,0.0,4.1,4.6,13.1,,82.0,110.0
1988,20,472,NYK,New York Knicks,Rick Carlisle,"October 27, 1959",28.0,NBA,SG,26.0,0.0,204.0,6.9,15.9,0.43,1.4,4.0,0.35,5.5,11.9,0.46,2.4,2.6,0.91,1.4,1.7,3.1,7.6,2.6,1.0,5.2,9.3,17.6,,97.0,108.0
1990,3,472,NJN,New Jersey Nets,Rick Carlisle,"October 27, 1959",30.0,NBA,SG,5.0,0.0,21.0,2.3,16.1,0.14,0.0,6.9,0.0,2.3,9.2,0.25,0.0,0.0,,0.0,0.0,0.0,11.5,2.3,2.3,9.2,16.1,4.6,,40.0,110.0
