Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,29,1238,UTA,Utah Jazz,Gordon Hayward,"March 23, 1990",20.0,NBA,SF,72.0,17.0,1218.0,142.0,293.0,0.48,35.0,74.0,0.47,107.0,219.0,0.49,0.54,69.0,97.0,0.71,41.0,98.0,139.0,81.0,30.0,19.0,70.0,106.0,388.0
2012,29,1238,UTA,Utah Jazz,Gordon Hayward,"March 23, 1990",21.0,NBA,SF,66.0,58.0,2015.0,267.0,586.0,0.46,55.0,159.0,0.35,212.0,427.0,0.5,0.5,193.0,232.0,0.83,59.0,171.0,230.0,207.0,53.0,41.0,109.0,106.0,782.0
2013,29,1238,UTA,Utah Jazz,Gordon Hayward,"March 23, 1990",22.0,NBA,SF,72.0,27.0,2104.0,336.0,773.0,0.44,102.0,246.0,0.42,234.0,527.0,0.44,0.5,243.0,294.0,0.83,51.0,174.0,225.0,213.0,58.0,38.0,120.0,125.0,1017.0
2014,29,1238,UTA,Utah Jazz,Gordon Hayward,"March 23, 1990",23.0,NBA,SF,77.0,77.0,2800.0,426.0,1032.0,0.41,85.0,280.0,0.3,341.0,752.0,0.45,0.45,311.0,381.0,0.82,62.0,329.0,391.0,400.0,110.0,40.0,212.0,155.0,1248.0
2015,29,1238,UTA,Utah Jazz,Gordon Hayward,"March 23, 1990",24.0,NBA,SF,76.0,76.0,2618.0,484.0,1087.0,0.44,120.0,330.0,0.36,364.0,757.0,0.48,0.5,375.0,462.0,0.81,54.0,319.0,373.0,313.0,108.0,30.0,206.0,131.0,1463.0
2016,29,1238,UTA,Utah Jazz,Gordon Hayward,"March 23, 1990",25.0,NBA,SF,80.0,80.0,2893.0,521.0,1202.0,0.43,143.0,410.0,0.35,378.0,792.0,0.48,0.49,393.0,477.0,0.82,61.0,336.0,397.0,296.0,95.0,27.0,202.0,183.0,1578.0
2017,29,1238,UTA,Utah Jazz,Gordon Hayward,"March 23, 1990",26.0,NBA,SF,73.0,73.0,2516.0,545.0,1156.0,0.47,149.0,374.0,0.4,396.0,782.0,0.51,0.54,362.0,429.0,0.84,49.0,345.0,394.0,252.0,73.0,20.0,140.0,117.0,1601.0
2018,2,1238,BOS,Boston Celtics,Gordon Hayward,"March 23, 1990",27.0,NBA,SF,1.0,1.0,5.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2019,2,1238,BOS,Boston Celtics,Gordon Hayward,"March 23, 1990",28.0,NBA,PF,72.0,18.0,1863.0,296.0,635.0,0.47,77.0,231.0,0.33,219.0,404.0,0.54,0.53,156.0,187.0,0.83,51.0,271.0,322.0,244.0,62.0,23.0,105.0,104.0,825.0
2020,2,1238,BOS,Boston Celtics,Gordon Hayward,"March 23, 1990",29.0,NBA,SF,52.0,52.0,1740.0,350.0,700.0,0.5,85.0,222.0,0.38,265.0,478.0,0.55,0.56,124.0,145.0,0.86,55.0,293.0,348.0,212.0,38.0,22.0,96.0,96.0,909.0
2021,4,1238,CHO,Charlotte Hornets,Gordon Hayward,"March 23, 1990",30.0,NBA,SF,22.0,22.0,793.0,186.0,373.0,0.5,49.0,116.0,0.42,137.0,257.0,0.53,0.56,85.0,98.0,0.87,18.0,103.0,121.0,86.0,26.0,11.0,45.0,44.0,506.0
